Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type
HP:0003323,Pelvic tilt,Progressive muscle weakness,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0003433,Syringomyelia,,Invalid ID,False,Syringomyelia,1,sim1,False,Invalid ID,False,,
HP:0002652,Congenital scoliosis,Skeletal dysplasia,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002650,Leg length discrepancy,Scoliosis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0003299,Pelvic tilt,,Invalid ID,False,Pelvic tilt,1,sim1,False,Invalid ID,False,,
HP:0002696,Abnormality of the skull base,Abnormal parietal bone morphology,Name Mismatch,True,Abnormality of the skull base,1,sim1,False,Check Mapping,False,,
HP:0003444,Holocord syringomyelia,EMG: chronic denervation signs,Name Mismatch,True,Holocord syringomyelia,1,sim1,False,Check Mapping,False,,
HP:0003300,Congenital scoliosis,Ovoid vertebral bodies,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0003300,Pelvic tilt,Ovoid vertebral bodies,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0003305,Pelvic tilt,Block vertebrae,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0003306,Congenital scoliosis,Spinal rigidity,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0003443,Inability to jump,Decreased size of nerve terminals,Name Mismatch,True,Inability to jump,1,sim1,False,Check Mapping,False,,
HP:0003307,Congenital scoliosis,Hyperlordosis,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002694,Abnormality of skull base,Sclerosis of skull base,Name Mismatch,True,Abnormality of skull base,1,sim1,False,Check Mapping,False,,
HP:0003319,Congenital scoliosis,Abnormality of the cervical spine,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002693,Abnormality of the skull base,Abnormal skull base morphology,Synonym,True,Abnormality of the skull base,1,sim1,True,None,True,,
HP:0003011,Coxa valga,Abnormality of the musculature,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0003319,Pelvic tilt,Abnormality of the cervical spine,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0003320,Pelvic tilt,C1-C2 subluxation,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002693,Abnormal skull base morphology (central skull base dysmorphism on MRI),Abnormal skull base morphology,Exact Match,True,Abnormal skull base morphology,1,sim1,True,None,True,,
HP:0002647,Fetal exposure to teratogen,Aortic dissection,Name Mismatch,True,Fetal exposure to teratogen,1,sim1,False,Check Mapping,False,,
HP:0003321,Pelvic tilt,Biconcave flattened vertebrae,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002692,Abnormality of skull base,Hypoplastic facial bones,Name Mismatch,True,Abnormality of skull base,1,sim1,False,Check Mapping,False,,
HP:0003321,Pelvic tilting,Biconcave flattened vertebrae,Name Mismatch,True,Pelvic tilting,1,sim1,False,Check Mapping,False,,
HP:0002685,Abnormality of the skull base,,Invalid ID,False,Abnormality of the skull base,1,sim1,False,Invalid ID,False,,
HP:0002693,Abnormality of skull base morphology,Abnormal skull base morphology,Name Mismatch,True,Abnormality of skull base morphology,1,sim1,False,Check Mapping,False,,
HP:0002778,Leg length inequality,Abnormal tracheal morphology,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002772,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0002851,Coxa valga,Elevated double-negative T cell proportion,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002827,Leg length discrepancy,Hip dislocation,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002814,Coxa valga,Abnormality of the lower limb,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002813,Leg length discrepancy,Abnormal limb bone morphology,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002827,Leg length inequality,Hip dislocation,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002827,Pelvic obliquity,Hip dislocation,Name Mismatch,True,Pelvic obliquity,1,sim1,False,Check Mapping,False,,
HP:0002829,Coxa valga,Arthralgia,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002831,Coxa valga,Long coccyx,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002831,Leg length inequality,Long coccyx,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002832,Coxa valga,Calcific stippling,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002835,Acetabular dysplasia,Aspiration,Name Mismatch,True,Acetabular dysplasia,1,sim1,False,Check Mapping,False,,
HP:0002843,Genu valgum,Abnormal T cell morphology,Name Mismatch,True,Genu valgum,1,sim1,False,Check Mapping,False,,
HP:0002813,Genu valgum,Abnormal limb bone morphology,Name Mismatch,True,Genu valgum,1,sim1,False,Check Mapping,False,,
HP:0002827,Hip subluxation,Hip dislocation,Name Mismatch,True,Hip subluxation,1,sim1,False,Check Mapping,False,,
HP:0002813,Coxa valga,Abnormal limb bone morphology,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002852,Pelvic tilt,,Invalid ID,False,Pelvic tilt,1,sim1,False,Invalid ID,False,,
HP:0002857,Genu valgum (left),Genu valgum,Exact Match,True,Genu valgum,1,sim1,True,None,True,,
HP:0002812,Coxa valga,Coxa vara,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002859,Leg length discrepancy,Rhabdomyosarcoma,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002859,"Leg length inequality (1.5"" discrepancy, pelvic tilt)",Rhabdomyosarcoma,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002868,Increased femoral neck angle,Narrow iliac wing,Name Mismatch,True,Increased femoral neck angle,1,sim1,False,Check Mapping,False,,
HP:0002810,Limb length discrepancy,Dumbbell-shaped metaphyses,Name Mismatch,True,Limb length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0003457,Pelvic tilt,EMG abnormality,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002868,Pelvic tilt,Narrow iliac wing,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002869,Discrepancy of limb length,Flared iliac wing,Name Mismatch,True,Discrepancy of limb length,1,sim1,False,Check Mapping,False,,
HP:0002827,Inequality of leg length,Hip dislocation,Name Mismatch,True,Inequality of leg length,1,sim1,False,Check Mapping,False,,
HP:0002827,Developmental dysplasia of the hip,Hip dislocation,Name Mismatch,True,Developmental dysplasia of the hip,1,sim1,False,Check Mapping,False,,
HP:0003010,Coxa valga,Prolonged bleeding time,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002815,Limb length discrepancy,Abnormality of the knee,Name Mismatch,True,Limb length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002817,Leg length discrepancy,Abnormality of the upper limb,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002817,Leg length inequality,Abnormality of the upper limb,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002817,Lower limb asymmetry,Abnormality of the upper limb,Name Mismatch,True,Lower limb asymmetry,1,sim1,False,Check Mapping,False,,
HP:0002817,Coxa valga,Abnormality of the upper limb,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002816,Unequal leg length,Genu recurvatum,Name Mismatch,True,Unequal leg length,1,sim1,False,Check Mapping,False,,
HP:0002818,Coxa valga,Abnormal morphology of the radius,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002818,Leg length inequality,Abnormal morphology of the radius,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002816,Leg length discrepancy,Genu recurvatum,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002819,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0002820,Coxa valga,,Invalid ID,False,Coxa valga,1,sim1,False,Invalid ID,False,,
HP:0002816,Coxa valga,Genu recurvatum,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002820,Leg length inequality,,Invalid ID,False,Leg length inequality,1,sim1,False,Invalid ID,False,,
HP:0002827,Coxa valga,Hip dislocation,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002815,Leg length inequality,Abnormality of the knee,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002815,Coxa valga,Abnormality of the knee,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002814,Leg length discrepancy,Abnormality of the lower limb,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002814,Genu valgum,Abnormality of the lower limb,Name Mismatch,True,Genu valgum,1,sim1,False,Check Mapping,False,,
HP:0002823,Leg length discrepancy,Abnormal femur morphology,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002823,Leg length inequality,Abnormal femur morphology,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002824,Asymmetric limb length,,Invalid ID,False,Asymmetric limb length,1,sim1,False,Invalid ID,False,,
HP:0002824,Leg length inequality,,Invalid ID,False,Leg length inequality,1,sim1,False,Invalid ID,False,,
HP:0002825,Coxa valga,Caudal appendage,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002826,Developmental dysplasia of the hip,Halberd-shaped pelvis,Name Mismatch,True,Developmental dysplasia of the hip,1,sim1,False,Check Mapping,False,,
HP:0002826,Leg length discrepancy,Halberd-shaped pelvis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002869,Thoracolumbar scoliosis,Flared iliac wing,Name Mismatch,True,Thoracolumbar scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002873,Pelvic tilt,,Invalid ID,False,Pelvic tilt,1,sim1,False,Invalid ID,False,,
HP:0002878,Leg length inequality,Respiratory failure,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002947,Thoracolumbar scoliosis,Cervical kyphosis,Name Mismatch,True,Thoracolumbar scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002939,Pelvic tilt,,Invalid ID,False,Pelvic tilt,1,sim1,False,Invalid ID,False,,
HP:0002787,Pelvic tilt,Tracheal calcification,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002942,Leg length discrepancy,Thoracic kyphosis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002943,Congenital scoliosis,Thoracic scoliosis,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002784,Leg length inequality,,Invalid ID,False,Leg length inequality,1,sim1,False,Invalid ID,False,,
HP:0002943,Leg length discrepancy,Thoracic scoliosis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002944,Congenital scoliosis,Thoracolumbar scoliosis,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002783,Leg length inequality,Recurrent lower respiratory tract infections,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002945,Leg length inequality,Intervertebral space narrowing,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002947,Leg length discrepancy,Cervical kyphosis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002947,Limb length discrepancy,Cervical kyphosis,Name Mismatch,True,Limb length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002949,Thoracolumbar scoliosis,Fused cervical vertebrae,Name Mismatch,True,Thoracolumbar scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002881,Discrepancy of lower limbs,,Invalid ID,False,Discrepancy of lower limbs,1,sim1,False,Invalid ID,False,,
HP:0002950,Coxa valga,,Invalid ID,False,Coxa valga,1,sim1,False,Invalid ID,False,,
HP:0002956,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0002959,Coxa valga,Impaired Ig class switch recombination,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002996,Pain in lower limb,Limited elbow movement,Name Mismatch,True,Pain in lower limb,1,sim1,False,Check Mapping,False,,
HP:0002781,Genu valgum,Upper airway obstruction,Name Mismatch,True,Genu valgum,1,sim1,False,Check Mapping,False,,
HP:0003004,Coxa valga,,Invalid ID,False,Coxa valga,1,sim1,False,Invalid ID,False,,
HP:0002779,Leg length inequality,Tracheomalacia,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0003004,Pelvic tilt,,Invalid ID,False,Pelvic tilt,1,sim1,False,Invalid ID,False,,
HP:0003006,Leg length discrepancy,Neuroblastoma,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0003007,Coxa valga,,Invalid ID,False,Coxa valga,1,sim1,False,Invalid ID,False,,
HP:0003009,Coxa valga,Enhanced neurotoxicity of vincristine,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002939,Congenital scoliosis,,Invalid ID,False,Congenital scoliosis,1,sim1,False,Invalid ID,False,,
HP:0002938,Coxa valga,Lumbar hyperlordosis,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002937,Congenital scoliosis,Hemivertebrae,Name Mismatch,True,Congenital scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002936,Severe scoliosis,Distal sensory impairment,Name Mismatch,True,Severe scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002886,Pelvic tilt,Vagal paraganglioma,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002888,Pelvic tilt,Ependymoma,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002889,Coxa valga,,Invalid ID,False,Coxa valga,1,sim1,False,Invalid ID,False,,
HP:0002893,Pelvic tilt,Pituitary adenoma,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0002808,Leg length inequality,Kyphosis,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002904,Genu valgum,Hyperbilirubinemia,Name Mismatch,True,Genu valgum,1,sim1,False,Check Mapping,False,,
HP:0002808,Leg length discrepancy,Kyphosis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002909,Coxa valga,Generalized aminoaciduria,Name Mismatch,True,Coxa valga,1,sim1,False,Check Mapping,False,,
HP:0002928,Leg length discrepancy,Decreased activity of the pyruvate dehydrogenase complex,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002808,Delayed gross motor development,Kyphosis,Name Mismatch,True,Delayed gross motor development,1,sim1,False,Check Mapping,False,,
HP:0002805,Leg length inequality,Accelerated bone age after puberty,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0002933,Severe scoliosis,Ventral hernia,Name Mismatch,True,Severe scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002805,Leg length discrepancy,Accelerated bone age after puberty,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002933,Thoracolumbar scoliosis,Ventral hernia,Name Mismatch,True,Thoracolumbar scoliosis,1,sim1,False,Check Mapping,False,,
HP:0002803,Leg length discrepancy,Congenital contracture,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0002801,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0002935,Congenital scoliosis,,Invalid ID,False,Congenital scoliosis,1,sim1,False,Invalid ID,False,,
HP:0002797,Developmental dysplasia of the hip,Osteolysis,Name Mismatch,True,Developmental dysplasia of the hip,1,sim1,False,Check Mapping,False,,
HP:0002935,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0002936,Chiari I malformation,Distal sensory impairment,Name Mismatch,True,Chiari I malformation,1,sim1,False,Check Mapping,False,,
HP:0002794,Limb length discrepancy,,Invalid ID,False,Limb length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0002792,"Discrepancy in limb length, lower",Reduced vital capacity,Name Mismatch,True,"Discrepancy in limb length, lower",1,sim1,False,Check Mapping,False,,
HP:0002936,Pelvic obliquity,Distal sensory impairment,Name Mismatch,True,Pelvic obliquity,1,sim1,False,Check Mapping,False,,
HP:0000040,Ventriculomegaly,Long penis,Name Mismatch,True,Ventriculomegaly,1,sim1,False,Check Mapping,False,,
HP:0005281,Flat face,Hypoplastic nasal bridge,Name Mismatch,True,Flat face,1,sim1,False,Check Mapping,False,,
HP:0003491,Syringomyelia,Elevated urine pyrophosphate,Name Mismatch,True,Syringomyelia,1,sim1,False,Check Mapping,False,,
HP:0030076,Chiari malformation type 1,Lobular carcinoma in situ,Name Mismatch,True,Chiari malformation type 1,1,sim1,False,Check Mapping,False,,
HP:0012961,Leg length inequality,,Invalid ID,False,Leg length inequality,1,sim1,False,Invalid ID,False,,
HP:0012964,Leg length inequality,,Invalid ID,False,Leg length inequality,1,sim1,False,Invalid ID,False,,
HP:0012964,Unequal leg length,,Invalid ID,False,Unequal leg length,1,sim1,False,Invalid ID,False,,
HP:0012968,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0012968,Leg length inequality,,Invalid ID,False,Leg length inequality,1,sim1,False,Invalid ID,False,,
HP:0012969,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0025664,Moderate to late preterm birth,Moderate to late preterm birth,Exact Match,True,Moderate to late preterm birth,1,sim1,True,None,True,,
HP:0025664,Moderate to late preterm birth (36 weeks gestation),Moderate to late preterm birth,Exact Match,True,Moderate to late preterm birth,1,sim1,True,None,True,,
HP:0030043,Hip subluxation (laterally uncovered femoral head),Hip subluxation,Exact Match,True,Hip subluxation,1,sim1,True,None,True,,
HP:0030043,Hip subluxation (right femoral head laterally uncovered from acetabulum),Hip subluxation,Exact Match,True,Hip subluxation,1,sim1,True,None,True,,
HP:0030043,Hip subluxation (right femoral head laterally uncovered),Hip subluxation,Exact Match,True,Hip subluxation,1,sim1,True,None,True,,
HP:0030058,Foot pain,Sickled erythrocytes,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0030065,Pelvic tilt,Primitive neuroectodermal tumor,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0030072,Chiari malformation type 1,Paranasal sinus neoplasm,Name Mismatch,True,Chiari malformation type 1,1,sim1,False,Check Mapping,False,,
HP:0030090,Pelvic tilt,Abnormal muscle fiber merosin expression,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0003493,Syringomyelia,Antinuclear antibody positivity,Name Mismatch,True,Syringomyelia,1,sim1,False,Check Mapping,False,,
HP:0030097,Pelvic tilt,Absent muscle dystrophin expression,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0030113,Pelvic tilt,Abnormal muscle fiber dysferlin,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0030138,Pelvic tilt,Excessive bleeding from superficial cuts,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0030141,Pelvic tilt,Abnormality of the posterior hairline,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0030142,Iron deficiency anemia,Abnormal bowel sounds,Name Mismatch,True,Iron deficiency anemia,1,sim1,False,Check Mapping,False,,
HP:0030147,Pelvic tilt,Truncal titubation,Name Mismatch,True,Pelvic tilt,1,sim1,False,Check Mapping,False,,
HP:0030164,Foot pain,Jaw claudication,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0030261,Iron deficiency anemia,Absent penis,Name Mismatch,True,Iron deficiency anemia,1,sim1,False,Check Mapping,False,,
HP:0030262,Chiari malformation type I,Narrow penis,Name Mismatch,True,Chiari malformation type I,1,sim1,False,Check Mapping,False,,
HP:0030263,Chiari malformation type I,Torsion of the penis,Name Mismatch,True,Chiari malformation type I,1,sim1,False,Check Mapping,False,,
HP:0030265,Chiari malformation type I,Wide penis,Name Mismatch,True,Chiari malformation type I,1,sim1,False,Check Mapping,False,,
HP:0030825,Foot pain,Absent foveal reflex,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0030829,Foot pain,Abnormal breath sound,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0030835,Foot pain,Elbow pain,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0012961,Leg length discrepancy,,Invalid ID,False,Leg length discrepancy,1,sim1,False,Invalid ID,False,,
HP:0012583,Foot pain,Unilateral renal hypoplasia,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0012534,Foot pain,Dysesthesia,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0012514,Lower limb pain,Lower limb pain,Exact Match,True,Lower limb pain,1,sim1,True,None,True,,
HP:0011438,Fetal exposure to teratogenic agent,Maternal teratogenic exposure,Name Mismatch,True,Fetal exposure to teratogenic agent,1,sim1,False,Check Mapping,False,,
HP:0011458,Abnormality of the internal auditory canal,Abdominal symptom,Name Mismatch,True,Abnormality of the internal auditory canal,1,sim1,False,Check Mapping,False,,
HP:0011701,Constipation,Multifocal atrial tachycardia,Name Mismatch,True,Constipation,1,sim1,False,Check Mapping,False,,
HP:0011800,Depressed nasal bridge,Midface retrusion,Name Mismatch,True,Depressed nasal bridge,1,sim1,False,Check Mapping,False,,
HP:0012004,Foot pain,Focal cognitive seizure with deja vu/jamais vu,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0012056,Melanocytic nevus,Cutaneous melanoma,Name Mismatch,True,Melanocytic nevus,1,sim1,False,Check Mapping,False,,
HP:0012073,Iron deficiency anemia,Abnormal urinary acylglycine profile,Name Mismatch,True,Iron deficiency anemia,1,sim1,False,Check Mapping,False,,
HP:0012162,Developmental dysplasia of the hip,Common carotid artery dissection,Name Mismatch,True,Developmental dysplasia of the hip,1,sim1,False,Check Mapping,False,,
HP:0012171,Leg length discrepancy,Stereotypical hand wringing,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0012212,Leg length discrepancy,Abnormal glomerular filtration rate,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0012212,Leg length inequality,Abnormal glomerular filtration rate,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0012274,Leg length discrepancy,Autosomal dominant inheritance with paternal imprinting,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0012372,Emotional immaturity,Abnormal eye morphology,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
HP:0012378,Emotional immaturity,Fatigue,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
HP:0012385,Limb asymmetry,Camptodactyly,Name Mismatch,True,Limb asymmetry,1,sim1,False,Check Mapping,False,,
HP:0012415,Immature behavior,Abnormal blood gas level,Name Mismatch,True,Immature behavior,1,sim1,False,Check Mapping,False,,
HP:0012423,Emotional immaturity,Colonic inertia,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
HP:0012423,Immature behavior,Colonic inertia,Name Mismatch,True,Immature behavior,1,sim1,False,Check Mapping,False,,
HP:0012427,Increased femoral anteversion,Increased femoral anteversion,Exact Match,True,Increased femoral anteversion,1,sim1,True,None,True,,
HP:0012431,Clumsiness,Episodic fatigue,Name Mismatch,True,Clumsiness,1,sim1,False,Check Mapping,False,,
HP:0012431,Emotional immaturity,Episodic fatigue,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
HP:0012431,Immature behavior,Episodic fatigue,Name Mismatch,True,Immature behavior,1,sim1,False,Check Mapping,False,,
HP:0012432,Foot pain,Chronic fatigue,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0012433,Emotional immaturity,Abnormal social behavior,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
HP:0012433,Severely delayed speech and language development,Abnormal social behavior,Name Mismatch,True,Severely delayed speech and language development,1,sim1,False,Check Mapping,False,,
HP:0012436,Clumsiness,Nonocclusive coronary artery atherosclerosis,Name Mismatch,True,Clumsiness,1,sim1,False,Check Mapping,False,,
HP:0012436,Leg length discrepancy,Nonocclusive coronary artery atherosclerosis,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0012439,Unequal leg length,Abnormal biliary tract physiology,Name Mismatch,True,Unequal leg length,1,sim1,False,Check Mapping,False,,
HP:0012458,Chronic constipation,Medial calcification of small arteries,Name Mismatch,True,Chronic constipation,1,sim1,False,Check Mapping,False,,
HP:0030835,Pain in foot,Elbow pain,Name Mismatch,True,Pain in foot,1,sim1,False,Check Mapping,False,,
HP:0030836,Foot pain,Wrist pain,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0030838,Foot pain,Hip pain,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0100551,Leg length discrepancy,Neoplasm of the trachea,Name Mismatch,True,Leg length discrepancy,1,sim1,False,Check Mapping,False,,
HP:0100555,Limb-length inequality,Asymmetric growth,Name Mismatch,True,Limb-length inequality,1,sim1,False,Check Mapping,False,,
HP:0100558,Leg length inequality,Hemiatrophy of upper limb,Name Mismatch,True,Leg length inequality,1,sim1,False,Check Mapping,False,,
HP:0100559,Lower limb,Lower limb asymmetry,Name Mismatch,True,Lower limb,1,sim1,False,Check Mapping,False,,
HP:0100559,Lower limb asymmetry (includes leg length discrepancy and smaller left foot),Lower limb asymmetry,Exact Match,True,Lower limb asymmetry,1,sim1,True,None,True,,
HP:0100559,Lower limb asymmetry (includes leg length discrepancy/smaller left foot),Lower limb asymmetry,Exact Match,True,Lower limb asymmetry,1,sim1,True,None,True,,
HP:0100559,Lower limb asymmetry (leg length discrepancy),Lower limb asymmetry,Exact Match,True,Lower limb asymmetry,1,sim1,True,None,True,,
HP:0100653,Foot pain,Optic neuritis,Name Mismatch,True,Foot pain,1,sim1,False,Check Mapping,False,,
HP:0100720,Emotional immaturity,Hypoplasia of the ear cartilage,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
HP:0100742,Delayed social development,Vascular neoplasm,Name Mismatch,True,Delayed social development,1,sim1,False,Check Mapping,False,,
HP:0100742,Emotional immaturity,Vascular neoplasm,Name Mismatch,True,Emotional immaturity,1,sim1,False,Check Mapping,False,,
