Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type
HP:0004322,Underweight,Short stature,Name Mismatch,True,Underweight,1,sim2,False,Check Mapping,False,,
HP:0004322,Wasting,Short stature,Name Mismatch,True,Wasting,1,sim2,False,Check Mapping,False,,
HP:0003262,Rapid growth,Anti-smooth muscle antibody positivity,Name Mismatch,True,Rapid growth,1,sim2,False,Check Mapping,False,,
HP:0004322,Cachexia,Short stature,Name Mismatch,True,Cachexia,1,sim2,False,Check Mapping,False,,
HP:0005280,Flat nasal bridge,Depressed nasal bridge,Synonym,True,Flat nasal bridge,1,sim2,True,None,True,,
HP:0005280,"Depressed nasal bridge - DIRECT (""flat nasal bridge"")",Depressed nasal bridge,Name Mismatch,True,Depressed nasal bridge - DIRECT,1,sim2,False,Check Mapping,False,,
HP:0003270,Back pain,Abdominal distention,Name Mismatch,True,Back pain,1,sim2,False,Check Mapping,False,,
HP:0005280,"Depressed nasal bridge (from ""flat nasal bridge"") - Direct",Depressed nasal bridge,Name Mismatch,True,Depressed nasal bridge - Direct,1,sim2,False,Check Mapping,False,,
HP:0003364,Back pain,,Invalid ID,False,Back pain,1,sim2,False,Invalid ID,False,,
HP:0004323,Thin body habitus,Abnormality of body weight,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0004323,Low body weight,Abnormality of body weight,Name Mismatch,True,Low body weight,1,sim2,False,Check Mapping,False,,
HP:0004849,Normocytic anemia,,Invalid ID,False,Normocytic anemia,1,sim2,False,Invalid ID,False,,
HP:0004848,Normocytic anemia,Ph-positive acute lymphoblastic leukemia,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0004323,Reduced body weight,Abnormality of body weight,Name Mismatch,True,Reduced body weight,1,sim2,False,Check Mapping,False,,
HP:0004846,Normocytic anemia,Prolonged bleeding after surgery,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0003418,"Back pain (from ""Back pain related to scoliosis"") - Direct",Back pain,Name Mismatch,True,Back pain - Direct,1,sim2,False,Check Mapping,False,,
HP:0004825,Normocytic anemia,Increased hemoglobin oxygen affinity,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0004820,Anisocytosis,Acute myelomonocytic leukemia,Name Mismatch,True,Anisocytosis,1,sim2,False,Check Mapping,False,,
HP:0003418,Progressive scoliosis,Back pain,Name Mismatch,True,Progressive scoliosis,1,sim2,False,Check Mapping,False,,
HP:0004419,Holosystolic murmur,Recurrent thrombophlebitis,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0004416,Systolic murmur,Precocious atherosclerosis,Name Mismatch,True,Systolic murmur,1,sim2,False,Check Mapping,False,,
HP:0004414,Holosystolic murmur,Abnormality of the pulmonary artery,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0004396,Holosystolic murmur,Poor appetite,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0004390,Holosystolic murmur,Hamartomatous polyposis,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0004322,Increased arm span,Short stature,Name Mismatch,True,Increased arm span,1,sim2,False,Check Mapping,False,,
HP:0011273,Anisocytosis (from high RDW) - Inferred,Anisocytosis,Name Mismatch,True,Anisocytosis - Inferred,1,sim2,False,Check Mapping,False,,
HP:0010523,Positive thumb sign,Alexia,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0031375,Slender build,Refractory,Name Mismatch,True,Slender build,1,sim2,False,Check Mapping,False,,
HP:0031430,Slender build,Oligoclonal T cell expansion,Name Mismatch,True,Slender build,1,sim2,False,Check Mapping,False,,
HP:0031430,Thin body habitus,Oligoclonal T cell expansion,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031434,Slender habitus,Abnormal prosody,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031434,Thin body habitus,Abnormal prosody,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031439,Slender habitus,Abnormal angiostatin level,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031439,Thin body habitus,Abnormal angiostatin level,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031444,Thin body habitus,Dilatation of the tricuspid annulus,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031446,Thin body habitus,Erosion of oral mucosa,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031546,Systolic heart murmur,Cardiac conduction abnormality,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0031618,Positive wrist sign,Anterior chamber flare grade 1+,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0031619,Positive thumb sign,Anterior chamber flare grade 2+,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0031627,Holosystolic murmur,Globus pallidus calcification,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0031649,Systolic heart murmur,Aortic rupture,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0031649,Systolic murmur,Aortic rupture,Name Mismatch,True,Systolic murmur,1,sim2,False,Check Mapping,False,,
HP:0031650,Systolic heart murmur,Abnormal atrioventricular valve physiology,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0031654,Pansystolic murmur,Abnormal pulmonary valve physiology,Name Mismatch,True,Pansystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0031667,"Holosystolic murmur (from ""holosystolic murmur"") - Direct",Holosystolic murmur,Name Mismatch,True,Holosystolic murmur - Direct,1,sim2,False,Check Mapping,False,,
HP:0031667,Holosystolic murmur - DIRECT,Holosystolic murmur,Name Mismatch,True,Holosystolic murmur - DIRECT,1,sim2,False,Check Mapping,False,,
HP:0031810,Thin habitus,Anti-ganglioside antibody positivity,Name Mismatch,True,Thin habitus,1,sim2,False,Check Mapping,False,,
HP:0031375,Thin body habitus,Refractory,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031374,Thin body habitus,Ankle weakness,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031965,Increased RBC distribution width,Increased RBC distribution width,Exact Match,True,Increased RBC distribution width,1,sim2,True,None,True,,
HP:0031374,Slender habitus,Ankle weakness,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031083,Slender habitus,Abnormal response to human chorionic gonadotrophin stimulation test,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031089,Thin body habitus,Palatal edema,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031102,Slender build,Increased circulating antimullerian hormone concentration,Name Mismatch,True,Slender build,1,sim2,False,Check Mapping,False,,
HP:0031102,Slender habitus,Increased circulating antimullerian hormone concentration,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031103,Slender habitus,Decreased circulating antimullerian hormone circulation,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031106,Slender habitus,T-shaped uterus,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0031109,Thin habitus,Agalactia,Name Mismatch,True,Thin habitus,1,sim2,False,Check Mapping,False,,
HP:0031161,Thin body habitus,Reduced brain glutamate level by MRS,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031162,Increased arm span to height ratio,Impaired oropharyngeal swallow response,Name Mismatch,True,Increased arm span to height ratio,1,sim2,False,Check Mapping,False,,
HP:0031162,Thin body habitus,Impaired oropharyngeal swallow response,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031247,Thin body habitus,Whooping cough,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031282,Positive Steinberg wrist sign,Malalignment of the great toenail,Name Mismatch,True,Positive Steinberg wrist sign,1,sim2,False,Check Mapping,False,,
HP:0031283,Positive Walker-Murdoch thumb sign,Tufted hairs,Name Mismatch,True,Positive Walker-Murdoch thumb sign,1,sim2,False,Check Mapping,False,,
HP:0031361,Positive Steinberg thumb sign,Zebra bodies,Name Mismatch,True,Positive Steinberg thumb sign,1,sim2,False,Check Mapping,False,,
HP:0031361,Positive thumb sign,Zebra bodies,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0031362,Increased arm span to height ratio,obsolete Sex-limited autosomal recessive inheritance,Name Mismatch,True,Increased arm span to height ratio,1,sim2,False,Check Mapping,False,,
HP:0031362,Positive Walker-Murdoch wrist sign,obsolete Sex-limited autosomal recessive inheritance,Name Mismatch,True,Positive Walker-Murdoch wrist sign,1,sim2,False,Check Mapping,False,,
HP:0031362,Positive wrist sign,obsolete Sex-limited autosomal recessive inheritance,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0031372,Thin body habitus,Cold paresis,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0031952,Exertional chest pain,Neurogenic claudication,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0032087,Holosystolic murmur,Aortic laminar medial collapse,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0030982,Slender habitus,,Invalid ID,False,Slender habitus,1,sim2,False,Invalid ID,False,,
HP:0033715,Holosystolic murmur,Hippocampal sclerosis,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0040006,Rapid growth,Mortality/Aging,Name Mismatch,True,Rapid growth,1,sim2,False,Check Mapping,False,,
HP:0045082,Decreased body mass index,Decreased body mass index,Exact Match,True,Decreased body mass index,1,sim2,True,None,True,,
HP:0100259,Positive thumb sign,Postaxial polydactyly,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0100598,Chest pain,Pulmonary edema,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0100650,Increased arm/height ratio,Vaginal neoplasm,Name Mismatch,True,Increased arm/height ratio,1,sim2,False,Check Mapping,False,,
HP:0100730,Positive thumb sign,Bronchogenic cyst,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0100731,Positive thumb sign,Transverse facial cleft,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0100731,Positive thumb sign (from assessment) - Direct,Transverse facial cleft,Name Mismatch,True,Positive thumb sign - Direct,1,sim2,False,Check Mapping,False,,
HP:0100731,Positive wrist sign,Transverse facial cleft,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0100732,Positive thumb sign,Pancreatic fibrosis,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0100732,Positive wrist sign,Pancreatic fibrosis,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0100732,Positive wrist sign (from assessment) - Direct,Pancreatic fibrosis,Name Mismatch,True,Positive wrist sign - Direct,1,sim2,False,Check Mapping,False,,
HP:0100749,"Chest pain - DIRECT (""intermittent exertional chest discomfort"")",Chest pain,Name Mismatch,True,Chest pain - DIRECT,1,sim2,False,Check Mapping,False,,
HP:0100749,Chest pain on exertion,Chest pain,Name Mismatch,True,Chest pain on exertion,1,sim2,False,Check Mapping,False,,
HP:0100755,Pectus deformity,Abnormality of salivation,Name Mismatch,True,Pectus deformity,1,sim2,False,Check Mapping,False,,
HP:0100762,Exertional chest pain,Hemobilia,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0100780,Increased arm span,Conjunctival hamartoma,Name Mismatch,True,Increased arm span,1,sim2,False,Check Mapping,False,,
HP:0100807,Long fingers,Long fingers,Exact Match,True,Long fingers,1,sim2,True,None,True,,
HP:0100859,Thin body habitus,Dilatation of superior mesenteric artery,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0034401,Wrist sign positive,Atypical teratoid/rhabdoid tumor,Name Mismatch,True,Wrist sign positive,1,sim2,False,Check Mapping,False,,
HP:0033481,Abnormal sternum morphology,Limited lateral neck flexion,Name Mismatch,True,Abnormal sternum morphology,1,sim2,False,Check Mapping,False,,
HP:0032095,Holosystolic murmur,,Invalid ID,False,Holosystolic murmur,1,sim2,False,Invalid ID,False,,
HP:0033128,Positive Walker-Murdoch thumb sign,Delayed ability to crawl,Name Mismatch,True,Positive Walker-Murdoch thumb sign,1,sim2,False,Check Mapping,False,,
HP:0032117,Normocytic anemia,obsolete Macrosaccadic oscillation,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0032118,Normocytic anemia,Retinitis,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0032337,Exertional chest pain,Monoclonal elevated circulating IgE concentration,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0032338,Holosystolic murmur,Oligoclonal elevated circulating IgE concentration,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0032371,Holosystolic murmur,Isoleucinuria,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0032386,Increased red cell distribution width,Elevated circulating transferrin concentration,Name Mismatch,True,Increased red cell distribution width,1,sim2,False,Check Mapping,False,,
HP:0032394,Holosystolic murmur,Mesial parasagittal subcortical heterotopia,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0032572,Thin body habitus,Abnormal urinary nucleobase concentration,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0032577,Thin body habitus,Clonal T cell receptor rearrangement,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0032577,Thin habitus,Clonal T cell receptor rearrangement,Name Mismatch,True,Thin habitus,1,sim2,False,Check Mapping,False,,
HP:0032578,Slender habitus,Third ventricle colloid cyst,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0032578,Thin body habitus,Third ventricle colloid cyst,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0033047,Chest pain,Body ache,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0033082,Positive thumb sign,Reduced TSH response to thyrotrophin-releasing hormone stimulation test,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0033083,Positive wrist sign,Increased circulating farnesol concentration,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0033084,Exertional chest pain,Abnormal antral follicle count,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0033127,Increased arm span,Abnormality of the musculoskeletal system,Name Mismatch,True,Increased arm span,1,sim2,False,Check Mapping,False,,
HP:0033127,Increased arm span to height ratio,Abnormality of the musculoskeletal system,Name Mismatch,True,Increased arm span to height ratio,1,sim2,False,Check Mapping,False,,
HP:0033127,Positive Steinberg wrist sign,Abnormality of the musculoskeletal system,Name Mismatch,True,Positive Steinberg wrist sign,1,sim2,False,Check Mapping,False,,
HP:0031080,Slender habitus,Abnormal response to glucagon stimulation test,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0030980,Thin habitus,Reduced brain glutamine level by MRS,Name Mismatch,True,Thin habitus,1,sim2,False,Check Mapping,False,,
HP:0010524,Positive thumb sign,Disturbed sensory perception,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0011206,Thin body habitus,EEG with generalized slow activity grade 1,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0011273,Anisocytosis - INFERRED (high RDW),Anisocytosis,Name Mismatch,True,Anisocytosis - INFERRED,1,sim2,False,Check Mapping,False,,
HP:0011305,Thumb sign positive,Partial absence of toe,Name Mismatch,True,Thumb sign positive,1,sim2,False,Check Mapping,False,,
HP:0011310,Systolic heart murmur,Bridged palmar crease,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0011407,Proportionate tall stature,Proportionate tall stature,Exact Match,True,Proportionate tall stature,1,sim2,True,None,True,,
HP:0011675,Heart murmur,Arrhythmia,Name Mismatch,True,Heart murmur,1,sim2,False,Check Mapping,False,,
HP:0011675,Holosystolic murmur,Arrhythmia,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0011755,Growth acceleration,Ectopic posterior pituitary,Name Mismatch,True,Growth acceleration,1,sim2,False,Check Mapping,False,,
HP:0011800,Depressed nasal bridge,Midface retrusion,Name Mismatch,True,Depressed nasal bridge,1,sim2,False,Check Mapping,False,,
HP:0011883,Anisocytosis,Abnormal platelet granules,Name Mismatch,True,Anisocytosis,1,sim2,False,Check Mapping,False,,
HP:0012072,Normocytic anemia,Aciduria,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0012088,Normocytic anemia,Abnormal urinary odor,Name Mismatch,True,Normocytic anemia,1,sim2,False,Check Mapping,False,,
HP:0012136,Increased red cell distribution width,Dysplastic granulopoesis,Name Mismatch,True,Increased red cell distribution width,1,sim2,False,Check Mapping,False,,
HP:0012228,Holosystolic murmur,Tension-type headache,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0012356,Increased red cell distribution width,Decreased mannosylation of N-linked protein glycosylation,Name Mismatch,True,Increased red cell distribution width,1,sim2,False,Check Mapping,False,,
HP:0012418,Exertional chest pain,Hypoxemia,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0012419,Increased red cell distribution width,Hyperoxemia,Name Mismatch,True,Increased red cell distribution width,1,sim2,False,Check Mapping,False,,
HP:0012451,Positive thumb sign,Acute constipation,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0012451,Positive wrist sign (Walker-Murdoch sign),Acute constipation,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0012452,Positive wrist sign,Restless legs,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0002829,"Arthralgia - DIRECT (""occasional joint pain"")",Arthralgia,Name Mismatch,True,Arthralgia - DIRECT,1,sim2,False,Check Mapping,False,,
HP:0011048,Systolic heart murmur,Agenesis of permanent mandibular central incisor,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0025066,Anisocytosis,Decreased mean corpuscular volume,Name Mismatch,True,Anisocytosis,1,sim2,False,Check Mapping,False,,
HP:0011043,Systolic heart murmur,Abnormal circulating adrenocorticotropin concentration,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0010530,Positive thumb sign,Palatal tremor,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0010530,Positive thumb sign (Steinberg sign) - DIRECT (stated in assessment),Palatal tremor,Name Mismatch,True,Positive thumb sign - DIRECT,1,sim2,False,Check Mapping,False,,
HP:0010531,Positive wrist sign,Spinal myoclonus,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0010532,Positive thumb sign,Paroxysmal vertigo,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0010533,Steinberg sign,Spasmus nutans,Name Mismatch,True,Steinberg sign,1,sim2,False,Check Mapping,False,,
HP:0010534,Walker-Murdoch sign,Transient global amnesia,Name Mismatch,True,Walker-Murdoch sign,1,sim2,False,Check Mapping,False,,
HP:0010627,Arthralgia,Anterior pituitary hypoplasia,Name Mismatch,True,Arthralgia,1,sim2,False,Check Mapping,False,,
HP:0010749,Chest pain,Blepharochalasis,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0010775,Dolichostenomelia,Vascular ring,Name Mismatch,True,Dolichostenomelia,1,sim2,False,Check Mapping,False,,
HP:0010931,Holosystolic murmur,Abnormal blood sodium concentration,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0010937,Holosystolic murmur,Abnormal nasal skeleton morphology,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0010976,Positive wrist sign,Decreased total B cell count,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0010977,Positive thumb sign,Abnormal phagocytosis,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0010978,Increased arm span,Abnormality of immune system physiology,Name Mismatch,True,Increased arm span,1,sim2,False,Check Mapping,False,,
HP:0010978,Increased arm span to height ratio,Abnormality of immune system physiology,Name Mismatch,True,Increased arm span to height ratio,1,sim2,False,Check Mapping,False,,
HP:0010978,Increased arm span-to-height ratio,Abnormality of immune system physiology,Name Mismatch,True,Increased arm span-to-height ratio,1,sim2,False,Check Mapping,False,,
HP:0010979,Increased arm span,Abnormality of lipoprotein cholesterol concentration,Name Mismatch,True,Increased arm span,1,sim2,False,Check Mapping,False,,
HP:0011001,Systolic heart murmur,Increased bone mineral density,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0011004,Abnormal systolic murmur,Abnormal systemic arterial morphology,Name Mismatch,True,Abnormal systolic murmur,1,sim2,False,Check Mapping,False,,
HP:0012461,Positive wrist sign,Bacteriuria,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0025066,Increased red cell distribution width,Decreased mean corpuscular volume,Name Mismatch,True,Increased red cell distribution width,1,sim2,False,Check Mapping,False,,
HP:0030980,Slender habitus,Reduced brain glutamine level by MRS,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0030822,Exertional chest pain,Hooded upper eyelid,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0030828,Exertional chest pain,Wheezing,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0030829,Chest pain,Abnormal breath sound,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0030829,"Chest pain (from ""intermittent exertional chest discomfort"") - Direct",Abnormal breath sound,Name Mismatch,True,Chest pain - Direct,1,sim2,False,Check Mapping,False,,
HP:0030829,Exertional chest pain,Abnormal breath sound,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0030831,Chest pain,Rhonchi,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0030832,Chest pain,Vitreous strands,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0030832,Pectus deformity,Vitreous strands,Name Mismatch,True,Pectus deformity,1,sim2,False,Check Mapping,False,,
HP:0030833,Chest pain,Neck pain,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0030833,Exertional chest pain,Neck pain,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0030836,Chest pain,Wrist pain,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0030837,Exertional chest pain,Finger pain,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0030922,Chest pain,5-minute APGAR score of 2,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
HP:0030952,Positive wrist sign,Birdshot retinochoroidopathy,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0030960,Slender habitus,obsolete Abnormal pupillary morphology,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0030961,Positive thumb sign,Microspherophakia,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0030962,Positive thumb sign,Abnormal morphology of the great vessels,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0030962,Thin body habitus,Abnormal morphology of the great vessels,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0030964,Slender habitus,Abnormal aortic physiology,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0030972,Holosystolic murmur,Abnormal systemic blood pressure,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0030825,Exertional chest pain,Absent foveal reflex,Name Mismatch,True,Exertional chest pain,1,sim2,False,Check Mapping,False,,
HP:0030797,Positive thumb sign,Reduced volume of central subdivision of bed nucleus of stria terminalis,Name Mismatch,True,Positive thumb sign,1,sim2,False,Check Mapping,False,,
HP:0025421,Increased red cell distribution width,Pneumomediastinum,Name Mismatch,True,Increased red cell distribution width,1,sim2,False,Check Mapping,False,,
HP:0030796,Positive wrist sign,Increased C-peptide level,Name Mismatch,True,Positive wrist sign,1,sim2,False,Check Mapping,False,,
HP:0025476,Arm span exceeds height,Testicular lipomatosis,Name Mismatch,True,Arm span exceeds height,1,sim2,False,Check Mapping,False,,
HP:0025507,Increased arm span,Yellow papule,Name Mismatch,True,Increased arm span,1,sim2,False,Check Mapping,False,,
HP:0030074,Arm span greater than height,Chemodectoma,Name Mismatch,True,Arm span greater than height,1,sim2,False,Check Mapping,False,,
HP:0030084,Arachnodactyly,Clinodactyly,Name Mismatch,True,Arachnodactyly,1,sim2,False,Check Mapping,False,,
HP:0030084,Slender habitus,Clinodactyly,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0030084,Thin body habitus,Clinodactyly,Name Mismatch,True,Thin body habitus,1,sim2,False,Check Mapping,False,,
HP:0030085,Slender habitus,Abnormal CSF lactate concentration,Name Mismatch,True,Slender habitus,1,sim2,False,Check Mapping,False,,
HP:0030141,Pansystolic heart murmur,Abnormality of the posterior hairline,Name Mismatch,True,Pansystolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0030147,Holosystolic murmur,Truncal titubation,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0030148,Systolic heart murmur,Heart murmur,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0030149,Systolic heart murmur,Cardiogenic shock,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0030189,Normocytic anemia,,Invalid ID,False,Normocytic anemia,1,sim2,False,Invalid ID,False,,
HP:0030317,Slender habitus,,Invalid ID,False,Slender habitus,1,sim2,False,Invalid ID,False,,
HP:0030680,Abnormal systolic heart sound,Abnormal cardiovascular system morphology,Name Mismatch,True,Abnormal systolic heart sound,1,sim2,False,Check Mapping,False,,
HP:0030680,Heart murmur,Abnormal cardiovascular system morphology,Name Mismatch,True,Heart murmur,1,sim2,False,Check Mapping,False,,
HP:0030680,Holosystolic murmur,Abnormal cardiovascular system morphology,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0030680,Systolic heart murmur,Abnormal cardiovascular system morphology,Name Mismatch,True,Systolic heart murmur,1,sim2,False,Check Mapping,False,,
HP:0030680,Systolic murmur,Abnormal cardiovascular system morphology,Name Mismatch,True,Systolic murmur,1,sim2,False,Check Mapping,False,,
HP:0030682,Holosystolic murmur,Left ventricular noncompaction,Name Mismatch,True,Holosystolic murmur,1,sim2,False,Check Mapping,False,,
HP:0002877,Chest pain,Nocturnal hypoventilation,Name Mismatch,True,Chest pain,1,sim2,False,Check Mapping,False,,
