Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type,MANUAL_Present_In_Note_Evidence,MANUAL_Present_In_Note_Support
HP:0010749,Chest pain,Blepharochalasis,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0030829,Chest pain,Abnormal breath sound,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0030831,Chest pain,Rhonchi,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0030832,Chest pain,Vitreous strands,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0030833,Chest pain,Neck pain,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0030836,Chest pain,Wrist pain,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0030922,Chest pain,5-minute APGAR score of 2,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0002877,Chest pain,Nocturnal hypoventilation,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0000779,Chest pain,,Invalid ID,FALSE,Chest pain,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0001681,Chest pain,Angina pectoris,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0001655,Chest pain,Patent foramen ovale,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0001657,Chest pain,Prolonged QT interval,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0001659,Chest pain,Aortic regurgitation,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0002099,Chest pain,Asthma,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0002168,Chest pain,Scanning speech,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0001645,Chest pain,Sudden cardiac death,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0100749,"Chest pain - DIRECT (""intermittent exertional chest discomfort"")",Chest pain,Name Mismatch,TRUE,Chest pain - DIRECT,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,Intermittent exertional chest discomfort.,direct
HP:0030829,"Chest pain (from ""intermittent exertional chest discomfort"") - Direct",Abnormal breath sound,Name Mismatch,TRUE,Chest pain - Direct,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0001658,Chest pain (intermittent exertional chest discomfort),Myocardial infarction,Name Mismatch,TRUE,Chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0100749,Chest pain on exertion,Chest pain,Name Mismatch,TRUE,Chest pain on exertion,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,Intermittent exertional chest discomfort.,direct
HP:0001655,Chest pain on exertion,Patent foramen ovale,Name Mismatch,TRUE,Chest pain on exertion,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Intermittent exertional chest discomfort.,direct
HP:0006665,Clavicle fracture,Coat hanger sign of ribs,Name Mismatch,TRUE,Clavicle fracture,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0005872,Clavicular fracture,Brachytelomesophalangy,Name Mismatch,TRUE,Clavicular fracture,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0005882,Clavicular fracture,Dermatoglyphic variants,Name Mismatch,TRUE,Clavicular fracture,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0000900,Clavicular fracture,Thickened ribs,Name Mismatch,TRUE,Clavicular fracture,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0000892,Clavicular fracture,Bifid ribs,Name Mismatch,TRUE,Clavicular fracture,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0004325,Decreased body mass index,Decreased body weight,Name Mismatch,TRUE,Decreased body mass index,2,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0004332,Decreased body mass index,Abnormal lymphocyte morphology,Name Mismatch,TRUE,Decreased body mass index,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0045082,Decreased body mass index,Decreased body mass index,Exact Match,TRUE,Decreased body mass index,1,sim2,TRUE,None,TRUE,FALSE,0,,inferred
HP:0004325,Decreased body weight,Decreased body weight,Exact Match,TRUE,Decreased body weight,2,sim2,TRUE,None,TRUE,FALSE,0,,inferred
HP:0004334,Decreased body weight,Dermal atrophy,Name Mismatch,TRUE,Decreased body weight,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0000568,Deep set eyes,Microphthalmia,Name Mismatch,TRUE,Deep set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000490,Deep set eyes,Deeply set eye,Name Mismatch,TRUE,Deep set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000524,Deep set eyes,Conjunctival telangiectasia,Name Mismatch,TRUE,Deep set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000490,Deeply set eye,Deeply set eye,Exact Match,TRUE,Deeply set eye,9,sim2,TRUE,None,TRUE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000500,Deeply set eye,,Invalid ID,FALSE,Deeply set eye,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000490,Deeply set eyes,Deeply set eye,Name Mismatch,TRUE,Deeply set eyes,3,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000450,Deeply set eyes,,Invalid ID,FALSE,Deeply set eyes,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000458,Deeply set eyes,Anosmia,Name Mismatch,TRUE,Deeply set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000490,"Deeply set eyes - DIRECT (""Deep set eyes"")",Deeply set eye,Name Mismatch,TRUE,Deeply set eyes - DIRECT,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000490,"Deeply set eyes (from ""Deep set eyes"") - Direct",Deeply set eye,Name Mismatch,TRUE,Deeply set eyes - Direct,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000490,Deep-set eye,Deeply set eye,Name Mismatch,TRUE,Deep-set eye,2,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000490,Deep-set eyes,Deeply set eye,Synonym,TRUE,Deep-set eyes,5,sim2,TRUE,None,TRUE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000598,Deep-set eyes,Abnormality of the ear,Name Mismatch,TRUE,Deep-set eyes,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000592,Deep-set eyes,Blue sclerae,Name Mismatch,TRUE,Deep-set eyes,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000591,Deep-set eyes,Abnormal sclera morphology,Name Mismatch,TRUE,Deep-set eyes,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000595,Deep-set eyes,,Invalid ID,FALSE,Deep-set eyes,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000599,Deep-set eyes,Abnormality of the frontal hairline,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000593,Deep-set eyes,Abnormal anterior chamber morphology,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000589,Deep-set eyes,Coloboma,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000588,Deep-set eyes,Optic disc coloboma,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000326,Deep-set eyes,Abnormal maxilla morphology,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000587,Deep-set eyes,Abnormal optic nerve morphology,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000458,Deep-set eyes,Anosmia,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000562,Deep-set eyes,,Invalid ID,FALSE,Deep-set eyes,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000545,Deep-set eyes,Myopia,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000546,Deep-set eyes,Retinal degeneration,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000547,Deep-set eyes,obsolete Tapetoretinal degeneration,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000561,Deep-set eyes,Absent eyelashes,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000564,Deep-set eyes,Lacrimal duct atresia,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000484,Deep-set eyes,Hyperopic astigmatism,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000565,Deep-set eyes,Esotropia,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000566,Deep-set eyes,,Invalid ID,FALSE,Deep-set eyes,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000580,Deep-set eyes,Pigmentary retinopathy,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000581,Deep-set eyes,Blepharophimosis,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000582,Deep-set eyes,Upslanted palpebral fissure,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000585,Deep-set eyes,Band keratopathy,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000544,Deep-set eyes,External ophthalmoplegia,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000505,Deep-set eyes,Visual impairment,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000507,Deep-set eyes,,Invalid ID,FALSE,Deep-set eyes,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000510,Deep-set eyes,Rod-cone dystrophy,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000518,Deep-set eyes,Cataract,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000519,Deep-set eyes,Developmental cataract,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0000527,Deep-set eyes,Long eyelashes,Name Mismatch,TRUE,Deep-set eyes,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge,",direct
HP:0005280,Depressed nasal bridge,Depressed nasal bridge,Exact Match,TRUE,Depressed nasal bridge,9,sim2,TRUE,None,TRUE,TRUE,0,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005298,Depressed nasal bridge,obsolete Atrioventricular canal defect with right ventricle aorta and pulmonary atresia,Name Mismatch,TRUE,Depressed nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005282,Depressed nasal bridge,,Invalid ID,FALSE,Depressed nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005281,Depressed nasal bridge,Hypoplastic nasal bridge,Name Mismatch,TRUE,Depressed nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0011800,Depressed nasal bridge,Midface retrusion,Name Mismatch,TRUE,Depressed nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000418,Depressed nasal bridge,Narrow nasal ridge,Name Mismatch,TRUE,Depressed nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000431,Depressed nasal bridge,Wide nasal bridge,Name Mismatch,TRUE,Depressed nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000450,Depressed nasal bridge,,Invalid ID,FALSE,Depressed nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005280,"Depressed nasal bridge - DIRECT (""flat nasal bridge"")",Depressed nasal bridge,Name Mismatch,TRUE,Depressed nasal bridge - DIRECT,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,flat nasal bridge,direct
HP:0005280,"Depressed nasal bridge (from ""flat nasal bridge"") - Direct",Depressed nasal bridge,Name Mismatch,TRUE,Depressed nasal bridge - Direct,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,flat nasal bridge,direct
HP:0001519,Disproportionate tall stature,Disproportionate tall stature,Exact Match,TRUE,Disproportionate tall stature,2,sim2,TRUE,None,TRUE,TRUE,0,"17-year-old male with multiple systemic features suggestive of Marfan syndrome, including tall stature with increased arm-span-to-height ratio, positive wrist/thumb signs, scoliosis, pectus deformity, myopia, and joint hypermobility.",direct
HP:0003022,Disproportionate tall stature,Hypoplasia of the ulna,Name Mismatch,TRUE,Disproportionate tall stature,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"17-year-old male with multiple systemic features suggestive of Marfan syndrome, including tall stature with increased arm-span-to-height ratio, positive wrist/thumb signs, scoliosis, pectus deformity, myopia, and joint hypermobility.",direct
HP:0010775,Dolichostenomelia,Vascular ring,Name Mismatch,TRUE,Dolichostenomelia,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001150,Dolichostenomelia,obsolete Choroidal sclerosis,Name Mismatch,TRUE,Dolichostenomelia,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001167,Dolichostenomelia,Abnormal finger morphology,Name Mismatch,TRUE,Dolichostenomelia,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001217,Dolichostenomelia,Clubbing,Name Mismatch,TRUE,Dolichostenomelia,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001175,Dolichostenomelia,,Invalid ID,FALSE,Dolichostenomelia,1,sim2,FALSE,Invalid ID,FALSE,FALSE,1,,
HP:0001176,Dolichostenomelia,Large hands,Name Mismatch,TRUE,Dolichostenomelia,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001238,Dolichostenomelia,Slender finger,Name Mismatch,TRUE,Dolichostenomelia,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001519,Dolichostenomelia,Disproportionate tall stature,Synonym,TRUE,Dolichostenomelia,1,sim2,TRUE,None,TRUE,FALSE,0,,direct
HP:0001176,"Dolichostenomelia (from ""increased arm-span-to-height ratio"") - Direct (This is the clinical term for the description).",Large hands,Name Mismatch,TRUE,Dolichostenomelia - Direct.,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0001894,Erythrocytopenia,Thrombocytosis,Name Mismatch,TRUE,Erythrocytopenia,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Red Blood Cell: 4.1 x 10⁶/µL (4.5–5.9 x 10⁶/µL),",inferred
HP:0000099,Excessive growth,Glomerulonephritis,Name Mismatch,TRUE,Excessive growth,1,sim2,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0030835,Exertional chest pain,Elbow pain,Name Mismatch,TRUE,Exertional chest pain,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030836,Exertional chest pain,Wrist pain,Name Mismatch,TRUE,Exertional chest pain,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0005134,Exertional chest pain,Absence of the pulmonary valve,Name Mismatch,TRUE,Exertional chest pain,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0002879,Exertional chest pain,Anisospondyly,Name Mismatch,TRUE,Exertional chest pain,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0002877,Exertional chest pain,Nocturnal hypoventilation,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0002878,Exertional chest pain,Respiratory failure,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0002880,Exertional chest pain,obsolete Respiratory difficulties,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0002888,Exertional chest pain,Ependymoma,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0003541,Exertional chest pain,Urinary glycosaminoglycan excretion,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0003542,Exertional chest pain,Increased circulating pyruvate concentration,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0003546,Exertional chest pain,Exercise intolerance,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0003256,Exertional chest pain,Abnormality of the coagulation cascade,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0031952,Exertional chest pain,Neurogenic claudication,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0100762,Exertional chest pain,Hemobilia,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0032337,Exertional chest pain,Monoclonal elevated circulating IgE concentration,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0033084,Exertional chest pain,Abnormal antral follicle count,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0012418,Exertional chest pain,Hypoxemia,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030822,Exertional chest pain,Hooded upper eyelid,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030828,Exertional chest pain,Wheezing,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030829,Exertional chest pain,Abnormal breath sound,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030833,Exertional chest pain,Neck pain,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030837,Exertional chest pain,Finger pain,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0030825,Exertional chest pain,Absent foveal reflex,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0001681,Exertional chest pain,Angina pectoris,Name Mismatch,TRUE,Exertional chest pain,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Cardiovascular: Intermittent exertional chest discomfort.,direct
HP:0000410,Flat nasal bridge,Mixed hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000407,Flat nasal bridge,Sensorineural hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
