Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type
HP:0001428,Complete trisomy 21,obsolete Somatic mutation,Name Mismatch,True,Complete trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0002194,Feeding difficulties in infancy,Delayed gross motor development,Name Mismatch,True,Feeding difficulties in infancy,1,sim3,False,Check Mapping,False,,
HP:0001428,Down syndrome,obsolete Somatic mutation,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0002194,Delayed ability to sit,Delayed gross motor development,Name Mismatch,True,Delayed ability to sit,1,sim3,False,Check Mapping,False,,
HP:0002153,Trisomy 21,Hyperkalemia,Name Mismatch,True,Trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0001429,Velvety skin,,Invalid ID,False,Velvety skin,1,sim3,False,Invalid ID,False,,
HP:0001503,Trisomy 21,,Invalid ID,False,Trisomy 21,1,sim3,False,Invalid ID,False,,
HP:0002130,Neonatal respiratory distress,,Invalid ID,False,Neonatal respiratory distress,1,sim3,False,Invalid ID,False,,
HP:0002123,Down syndrome,Generalized myoclonic seizure,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0001508,"Failure to thrive (Direct, from ""slow weight gain"")",Failure to thrive,Exact Match,True,Failure to thrive,1,sim3,True,None,True,,
HP:0002119,Neonatal respiratory distress,Ventriculomegaly,Name Mismatch,True,Neonatal respiratory distress,1,sim3,False,Check Mapping,False,,
HP:0000049,Microcephaly,Shawl scrotum,Name Mismatch,True,Microcephaly,1,sim3,False,Check Mapping,False,,
HP:0004378,Down syndrome,Abnormality of the anus,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0003194,Flat nasal bridge,Short nasal bridge,Name Mismatch,True,Flat nasal bridge,1,sim3,False,Check Mapping,False,,
HP:0008872,Feeding difficulties in infancy (Direct),Feeding difficulties in infancy,Exact Match,True,Feeding difficulties in infancy,1,sim3,True,None,True,,
HP:0010748,Single transverse palmar crease,Ectopic lacrimal punctum,Name Mismatch,True,Single transverse palmar crease,1,sim3,False,Check Mapping,False,,
HP:0010807,Protruding tongue,Open bite,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0010808,Protruding tongue (Direct),Protruding tongue,Exact Match,True,Protruding tongue,1,sim3,True,None,True,,
HP:0010808,Protruding tongue (Directly stated),Protruding tongue,Exact Match,True,Protruding tongue,1,sim3,True,None,True,,
HP:0010808,"Protruding tongue - Yes, from exam.",Protruding tongue,Name Mismatch,True,"Protruding tongue - Yes, from exam.",1,sim3,False,Check Mapping,False,,
HP:0010809,Tongue protrusion,Broad uvula,Name Mismatch,True,Tongue protrusion,1,sim3,False,Check Mapping,False,,
HP:0010880,Increased nuchal translucency (Direct),Increased nuchal translucency,Exact Match,True,Increased nuchal translucency,1,sim3,True,None,True,,
HP:0010880,"Increased nuchal translucency (Direct, from Hx)",Increased nuchal translucency,Exact Match,True,Increased nuchal translucency,1,sim3,True,None,True,,
HP:0010880,Increased nuchal translucency (Directly stated prenatal finding),Increased nuchal translucency,Exact Match,True,Increased nuchal translucency,1,sim3,True,None,True,,
HP:0010955,Increased nuchal translucency,Dilatation of the bladder,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0010976,Increased nuchal translucency,Decreased total B cell count,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0010984,Abnormality of chromosome number,Digenic inheritance,Name Mismatch,True,Abnormality of chromosome number,1,sim3,False,Check Mapping,False,,
HP:0010986,Increased nuchal translucency,,Invalid ID,False,Increased nuchal translucency,1,sim3,False,Invalid ID,False,,
HP:0010991,Increased nuchal translucency,Abnormal morphology of the abdominal musculature,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0011267,Microtic auricle,"Microtia, third degree",Name Mismatch,True,Microtic auricle,1,sim3,False,Check Mapping,False,,
HP:0011297,Short ear,Abnormal digit morphology,Name Mismatch,True,Short ear,1,sim3,False,Check Mapping,False,,
HP:0011297,Small ears,Abnormal digit morphology,Name Mismatch,True,Small ears,1,sim3,False,Check Mapping,False,,
HP:0010614,Abnormal skin texture,Fibroma,Name Mismatch,True,Abnormal skin texture,1,sim3,False,Check Mapping,False,,
HP:0010531,Protruding tongue,Spinal myoclonus,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0010528,Protruding tongue,Prosopagnosia,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0009871,Small ear,,Invalid ID,False,Small ear,1,sim3,False,Invalid ID,False,,
HP:0008872,"Feeding difficulties in infancy (neonatal feeding support, occasional slow feeding)",Feeding difficulties in infancy,Exact Match,True,Feeding difficulties in infancy,1,sim3,True,None,True,,
HP:0008872,"Feeding difficulties in infancy - Yes, from Hx (NICU stay).",Feeding difficulties in infancy,Name Mismatch,True,"Feeding difficulties in infancy - Yes, from Hx.",1,sim3,False,Check Mapping,False,,
HP:0008872,Neonatal feeding difficulties,Feeding difficulties in infancy,Name Mismatch,True,Neonatal feeding difficulties,1,sim3,False,Check Mapping,False,,
HP:0009183,Clinodactyly of the 5th finger,Joint contracture of the 5th finger,Name Mismatch,True,Clinodactyly of the 5th finger,1,sim3,False,Check Mapping,False,,
HP:0009826,Down syndrome,Limb undergrowth,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0009871,Abnormally small ear,,Invalid ID,False,Abnormally small ear,1,sim3,False,Invalid ID,False,,
HP:0009871,Short ear,,Invalid ID,False,Short ear,1,sim3,False,Invalid ID,False,,
HP:0009873,Short ear,,Invalid ID,False,Short ear,1,sim3,False,Invalid ID,False,,
HP:0010492,Bilateral single transverse palmar creases,Osseous finger syndactyly,Name Mismatch,True,Bilateral single transverse palmar creases,1,sim3,False,Check Mapping,False,,
HP:0009920,Down syndrome,Nevus of Ota,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0009974,Down syndrome,Partial duplication of the phalanges of the 4th finger,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0009974,Trisomy 21,Partial duplication of the phalanges of the 4th finger,Name Mismatch,True,Trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0010297,Protruding tongue,Bifid tongue,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0010471,Single transverse palmar crease,Oligosacchariduria,Name Mismatch,True,Single transverse palmar crease,1,sim3,False,Check Mapping,False,,
HP:0010476,Bilateral single transverse palmar creases,Aplasia/Hypoplasia of the bladder,Name Mismatch,True,Bilateral single transverse palmar creases,1,sim3,False,Check Mapping,False,,
HP:0010477,Bilateral single transverse palmar creases,Aplasia of the bladder,Name Mismatch,True,Bilateral single transverse palmar creases,1,sim3,False,Check Mapping,False,,
HP:0011304,Single palmar crease,Broad thumb,Name Mismatch,True,Single palmar crease,1,sim3,False,Check Mapping,False,,
HP:0011304,Single transverse palmar crease,Broad thumb,Name Mismatch,True,Single transverse palmar crease,1,sim3,False,Check Mapping,False,,
HP:0011348,Protruding tongue,Abnormal sixth cranial nerve morphology,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0100295,Clinodactyly of the 5th finger,Muscle fiber atrophy,Name Mismatch,True,Clinodactyly of the 5th finger,1,sim3,False,Check Mapping,False,,
HP:0030070,Aneuploidy,Central primitive neuroectodermal tumor,Name Mismatch,True,Aneuploidy,1,sim3,False,Check Mapping,False,,
HP:0030071,Chromosomal trisomy,Medulloepithelioma,Name Mismatch,True,Chromosomal trisomy,1,sim3,False,Check Mapping,False,,
HP:0030084,Clinodactyly of the 5th finger,Clinodactyly,Name Mismatch,True,Clinodactyly of the 5th finger,1,sim3,False,Check Mapping,False,,
HP:0031507,Decreased circulating T4 concentration,Decreased circulating T4 concentration,Exact Match,True,Decreased circulating T4 concentration,1,sim3,True,None,True,,
HP:0031508,Abnormal circulating thyroid hormone concentration,Abnormal circulating thyroid hormone concentration,Exact Match,True,Abnormal circulating thyroid hormone concentration,1,sim3,True,None,True,,
HP:0033355,History of neonatal respiratory distress,Increased urine deoxypyridinoline level,Name Mismatch,True,History of neonatal respiratory distress,1,sim3,False,Check Mapping,False,,
HP:0040196,Mild microcephaly,Mild microcephaly,Exact Match,True,Mild microcephaly,1,sim3,True,None,True,,
HP:0100490,Clinodactyly of the 5th finger,Camptodactyly of finger,Name Mismatch,True,Clinodactyly of the 5th finger,1,sim3,False,Check Mapping,False,,
HP:0025336,Delayed ability to sit (Direct),Delayed ability to sit,Exact Match,True,Delayed ability to sit,1,sim3,True,None,True,,
HP:0100490,Clinodactyly of the fifth finger,Camptodactyly of finger,Name Mismatch,True,Clinodactyly of the fifth finger,1,sim3,False,Check Mapping,False,,
HP:0100707,Protruding tongue,Abnormal astrocyte morphology,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0100720,Protruding tongue,Hypoplasia of the ear cartilage,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0100721,Protruding tongue,Mediastinal lymphadenopathy,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0100759,Protruding tongue,Clubbing of fingers,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0200057,Small ear,Marcus Gunn pupil,Name Mismatch,True,Small ear,1,sim3,False,Check Mapping,False,,
HP:0200087,Protruding tongue,,Invalid ID,False,Protruding tongue,1,sim3,False,Invalid ID,False,,
HP:0025337,Delayed ability to sit,Red eye,Name Mismatch,True,Delayed ability to sit,1,sim3,False,Check Mapping,False,,
HP:0014887,Neonatal feeding difficulties,,Invalid ID,False,Neonatal feeding difficulties,1,sim3,False,Invalid ID,False,,
HP:0011460,Neonatal feeding difficulties,Embryonal onset,Name Mismatch,True,Neonatal feeding difficulties,1,sim3,False,Check Mapping,False,,
HP:0011869,Decreased circulating thyroxine level,Abnormal platelet function,Name Mismatch,True,Decreased circulating thyroxine level,1,sim3,False,Check Mapping,False,,
HP:0011462,Admission to neonatal intensive care unit,Young adult onset,Name Mismatch,True,Admission to neonatal intensive care unit,1,sim3,False,Check Mapping,False,,
HP:0011462,Neonatal intensive care unit admission,Young adult onset,Name Mismatch,True,Neonatal intensive care unit admission,1,sim3,False,Check Mapping,False,,
HP:0011463,History of neonatal intensive care,Childhood onset,Name Mismatch,True,History of neonatal intensive care,1,sim3,False,Check Mapping,False,,
HP:0011746,Decreased circulating free T4 concentration,Secretory adrenocortical adenoma,Name Mismatch,True,Decreased circulating free T4 concentration,1,sim3,False,Check Mapping,False,,
HP:0011788,Decreased circulating thyroxine concentration,Increased circulating free T3,Name Mismatch,True,Decreased circulating thyroxine concentration,1,sim3,False,Check Mapping,False,,
HP:0011789,Decreased circulating thyroxine (T4) level,Impaired sensitivity to thyroid stimulating hormone,Name Mismatch,True,Decreased circulating thyroxine level,1,sim3,False,Check Mapping,False,,
HP:0011802,Decreased circulating free T4 concentration,Hamartoma of tongue,Name Mismatch,True,Decreased circulating free T4 concentration,1,sim3,False,Check Mapping,False,,
HP:0011965,Neonatal feeding difficulties,Abnormal circulating citrulline concentration,Name Mismatch,True,Neonatal feeding difficulties,1,sim3,False,Check Mapping,False,,
HP:0012619,Feeding difficulties,Multiple bladder diverticula,Name Mismatch,True,Feeding difficulties,1,sim3,False,Check Mapping,False,,
HP:0011968,Feeding difficulties (Direct),Feeding difficulties,Exact Match,True,Feeding difficulties,1,sim3,True,None,True,,
HP:0011968,Feeding difficulties in infancy,Feeding difficulties,Name Mismatch,True,Feeding difficulties in infancy,1,sim3,False,Check Mapping,False,,
HP:0011968,Neonatal feeding difficulties,Feeding difficulties,Name Mismatch,True,Neonatal feeding difficulties,1,sim3,False,Check Mapping,False,,
HP:0011969,Slow feeding,Elevated circulating luteinizing hormone level,Name Mismatch,True,Slow feeding,1,sim3,False,Check Mapping,False,,
HP:0012176,Increased nuchal translucency,Abnormal natural killer cell morphology,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0012211,Increased nuchal translucency,Abnormal renal physiology,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0012213,Increased nuchal translucency,Decreased glomerular filtration rate,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0008872,Feeding difficulties in infancy (Directly stated history in NICU),Feeding difficulties in infancy,Exact Match,True,Feeding difficulties in infancy,1,sim3,True,None,True,,
HP:0008853,Slow weight gain,,Invalid ID,False,Slow weight gain,1,sim3,False,Invalid ID,False,,
HP:0003195,Depressed nasal bridge,,Invalid ID,False,Depressed nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0008853,"Poor weight gain (Direct - ""occasional slow weight gain"") -> Re-evaluating. Let me search again. `search_hpo_terms(""Slow weight gain"")`. Let's use ""Poor weight gain"" as the closest equivalent. HPO does not have ""slow weight gain"". OK.",,Invalid ID,False,"Poor weight gain -> Re-evaluating. Let me search again. `search_hpo_terms`. Let's use ""Poor weight gain"" as the closest equivalent. HPO does not have ""slow weight gain"". OK.",1,sim3,False,Invalid ID,False,,
HP:0004395,Poor weight gain,Malnutrition,Name Mismatch,True,Poor weight gain,1,sim3,False,Check Mapping,False,,
HP:0004396,Poor weight gain,Poor appetite,Name Mismatch,True,Poor weight gain,1,sim3,False,Check Mapping,False,,
HP:0004608,Soft skin,Anteriorly placed odontoid process,Name Mismatch,True,Soft skin,1,sim3,False,Check Mapping,False,,
HP:0004904,Complete trisomy 21,Maturity-onset diabetes of the young,Name Mismatch,True,Complete trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0005276,Trisomy 21,,Invalid ID,False,Trisomy 21,1,sim3,False,Invalid ID,False,,
HP:0005280,"Depressed nasal bridge (Direct - for ""flat nasal bridge"")",Depressed nasal bridge,Exact Match,True,Depressed nasal bridge,1,sim3,True,None,True,,
HP:0005280,"Depressed nasal bridge (Direct, from ""flat nasal bridge"")",Depressed nasal bridge,Exact Match,True,Depressed nasal bridge,1,sim3,True,None,True,,
HP:0005280,"Depressed nasal bridge (Directly stated as ""flat nasal bridge"")",Depressed nasal bridge,Exact Match,True,Depressed nasal bridge,1,sim3,True,None,True,,
HP:0005280,Depressed nasal bridge (flat nasal bridge),Depressed nasal bridge,Exact Match,True,Depressed nasal bridge,1,sim3,True,None,True,,
HP:0005280,"Depressed nasal bridge - Yes, ""flat nasal bridge"" from exam.",Depressed nasal bridge,Name Mismatch,True,"Depressed nasal bridge - Yes, ""flat nasal bridge"" from exam.",1,sim3,False,Check Mapping,False,,
HP:0005281,Depressed nasal bridge,Hypoplastic nasal bridge,Name Mismatch,True,Depressed nasal bridge,1,sim3,False,Check Mapping,False,,
HP:0005281,Flat nasal bridge,Hypoplastic nasal bridge,Name Mismatch,True,Flat nasal bridge,1,sim3,False,Check Mapping,False,,
HP:0005282,Depressed nasal bridge,,Invalid ID,False,Depressed nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0005282,Underdeveloped nasal bridge,,Invalid ID,False,Underdeveloped nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0005283,Depressed nasal bridge,,Invalid ID,False,Depressed nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0005284,Depressed nasal bridge,,Invalid ID,False,Depressed nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0005284,Flat nasal bridge,,Invalid ID,False,Flat nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0001238,Single transverse palmar crease,Slender finger,Name Mismatch,True,Single transverse palmar crease,1,sim3,False,Check Mapping,False,,
HP:0004374,Slow weight gain,Hemiplegia/hemiparesis,Name Mismatch,True,Slow weight gain,1,sim3,False,Check Mapping,False,,
HP:0004374,Down syndrome,Hemiplegia/hemiparesis,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0004316,Clinodactyly of the 5th finger,,Invalid ID,False,Clinodactyly of the 5th finger,1,sim3,False,Invalid ID,False,,
HP:0003195,Flat nasal bridge,,Invalid ID,False,Flat nasal bridge,1,sim3,False,Invalid ID,False,,
HP:0003210,Decreased circulating thyroxine level,Decreased methylmalonyl-CoA mutase activity,Name Mismatch,True,Decreased circulating thyroxine level,1,sim3,False,Check Mapping,False,,
HP:0003745,Complete trisomy 21,Sporadic,Name Mismatch,True,Complete trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0003809,Neonatal intensive care unit admission,Reduced intrathoracic adipose tissue,Name Mismatch,True,Neonatal intensive care unit admission,1,sim3,False,Check Mapping,False,,
HP:0004209,Clinodactyly of the 5th finger (Direct),Clinodactyly of the 5th finger,Exact Match,True,Clinodactyly of the 5th finger,1,sim3,True,None,True,,
HP:0004209,Clinodactyly of the 5th finger (Directly stated),Clinodactyly of the 5th finger,Exact Match,True,Clinodactyly of the 5th finger,1,sim3,True,None,True,,
HP:0004209,"Clinodactyly of the 5th finger - Yes, ""clinodactyly of fifth fingers"" from exam.",Clinodactyly of the 5th finger,Name Mismatch,True,"Clinodactyly of the 5th finger - Yes, ""clinodactyly of fifth fingers"" from exam.",1,sim3,False,Check Mapping,False,,
HP:0004322,Down syndrome,Short stature,Name Mismatch,True,Down syndrome,1,sim3,False,Check Mapping,False,,
HP:0004373,"Poor weight gain (Directly stated as ""occasional slow weight gain"")",Focal dystonia,Name Mismatch,True,Poor weight gain,1,sim3,False,Check Mapping,False,,
HP:0004322,Single transverse palmar crease,Short stature,Name Mismatch,True,Single transverse palmar crease,1,sim3,False,Check Mapping,False,,
HP:0004323,Slow weight gain,Abnormality of body weight,Name Mismatch,True,Slow weight gain,1,sim3,False,Check Mapping,False,,
HP:0004328,Slow weight gain,Abnormal anterior eye segment morphology,Name Mismatch,True,Slow weight gain,1,sim3,False,Check Mapping,False,,
HP:0004349,"47,XX,+21",Reduced bone mineral density,Name Mismatch,True,"47,XX,+21",1,sim3,False,Check Mapping,False,,
HP:0004353,Clinodactyly of the 5th finger,Abnormal circulating pyrimidine concentration,Name Mismatch,True,Clinodactyly of the 5th finger,1,sim3,False,Check Mapping,False,,
HP:0004370,Poor weight gain,Abnormality of temperature regulation,Name Mismatch,True,Poor weight gain,1,sim3,False,Check Mapping,False,,
HP:0004372,Elevated circulating thyroid-stimulating hormone concentration,Reduced consciousness,Name Mismatch,True,Elevated circulating thyroid-stimulating hormone concentration,1,sim3,False,Check Mapping,False,,
HP:0005298,Depressed nasal bridge,obsolete Atrioventricular canal defect with right ventricle aorta and pulmonary atresia,Name Mismatch,True,Depressed nasal bridge,1,sim3,False,Check Mapping,False,,
HP:0006114,Trisomy 21,Multiple palmar creases,Name Mismatch,True,Trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0006173,Bilateral single transverse palmar creases,,Invalid ID,False,Bilateral single transverse palmar creases,1,sim3,False,Invalid ID,False,,
HP:0008551,Microtia (small ears),Microtia,Exact Match,True,Microtia,1,sim3,True,None,True,,
HP:0007598,"Bilateral single transverse palmar creases (Direct, more specific)",Bilateral single transverse palmar creases,Exact Match,True,Bilateral single transverse palmar creases,1,sim3,True,None,True,,
HP:0007598,Single transverse palmar crease,Bilateral single transverse palmar creases,Name Mismatch,True,Single transverse palmar crease,1,sim3,False,Check Mapping,False,,
HP:0008205,Congenital hypothyroidism,Insulin-dependent but ketosis-resistant diabetes,Name Mismatch,True,Congenital hypothyroidism,1,sim3,False,Check Mapping,False,,
HP:0008246,Decreased circulating free T4 concentration,,Invalid ID,False,Decreased circulating free T4 concentration,1,sim3,False,Invalid ID,False,,
HP:0008478,Short ear,Scheuermann-like vertebral changes,Name Mismatch,True,Short ear,1,sim3,False,Check Mapping,False,,
HP:0008551,"Microtia (Direct - for ""small ears"")",Microtia,Exact Match,True,Microtia,1,sim3,True,None,True,,
HP:0008551,"Microtia (for ""small ears"")",Microtia,Exact Match,True,Microtia,1,sim3,True,None,True,,
HP:0008551,Microtia (small external ears),Microtia,Exact Match,True,Microtia,1,sim3,True,None,True,,
HP:0007597,Simian crease,obsolete Congenital palmoplantar keratodermia,Name Mismatch,True,Simian crease,1,sim3,False,Check Mapping,False,,
HP:0008551,"Microtia - Yes, ""small ears"" from exam.",Microtia,Name Mismatch,True,"Microtia - Yes, ""small ears"" from exam.",1,sim3,False,Check Mapping,False,,
HP:0008551,Small auricle,Microtia,Name Mismatch,True,Small auricle,1,sim3,False,Check Mapping,False,,
HP:0008551,Small ears,Microtia,Synonym,True,Small ears,1,sim3,True,None,True,,
HP:0008551,Small outer ear,Microtia,Name Mismatch,True,Small outer ear,1,sim3,False,Check Mapping,False,,
HP:0008771,Aplasia/Hypoplasia of the ear,Aplasia/Hypoplasia of the ear,Exact Match,True,Aplasia/Hypoplasia of the ear,1,sim3,True,None,True,,
HP:0008772,Aplasia/Hypoplasia of the external ear,Aplasia/Hypoplasia of the external ear,Exact Match,True,Aplasia/Hypoplasia of the external ear,1,sim3,True,None,True,,
HP:0008848,Inability to sit,Moderately short stature,Name Mismatch,True,Inability to sit,1,sim3,False,Check Mapping,False,,
HP:0007598,Bilateral single transverse palmar creases (Direct),Bilateral single transverse palmar creases,Exact Match,True,Bilateral single transverse palmar creases,1,sim3,True,None,True,,
HP:0007586,Upslanted palpebral fissure,Telangiectases producing 'marbled' skin,Name Mismatch,True,Upslanted palpebral fissure,1,sim3,False,Check Mapping,False,,
HP:0006175,Bilateral single transverse palmar creases,Proximal phalangeal periosteal thickening,Name Mismatch,True,Bilateral single transverse palmar creases,1,sim3,False,Check Mapping,False,,
HP:0007503,Velvety skin,Generalized ichthyosis,Name Mismatch,True,Velvety skin,1,sim3,False,Check Mapping,False,,
HP:0006179,Bilateral single transverse palmar creases,Pseudoepiphyses of second metacarpal,Name Mismatch,True,Bilateral single transverse palmar creases,1,sim3,False,Check Mapping,False,,
HP:0006948,Delayed ability to sit,,Invalid ID,False,Delayed ability to sit,1,sim3,False,Invalid ID,False,,
HP:0006948,Delayed sitting,,Invalid ID,False,Delayed sitting,1,sim3,False,Invalid ID,False,,
HP:0007099,Trisomy 21,Chiari type I malformation,Name Mismatch,True,Trisomy 21,1,sim3,False,Check Mapping,False,,
HP:0007447,Velvety skin,Diffuse palmoplantar hyperkeratosis,Name Mismatch,True,Velvety skin,1,sim3,False,Check Mapping,False,,
HP:0007460,Velvety skin texture,Autoamputation of digits,Name Mismatch,True,Velvety skin texture,1,sim3,False,Check Mapping,False,,
HP:0007482,Velvety skin,Generalized papillary lesions,Name Mismatch,True,Velvety skin,1,sim3,False,Check Mapping,False,,
HP:0007507,"Soft, velvety skin",,Invalid ID,False,"Soft, velvety skin",1,sim3,False,Invalid ID,False,,
HP:0007586,Up-slanting palpebral fissure,Telangiectases producing 'marbled' skin,Name Mismatch,True,Up-slanting palpebral fissure,1,sim3,False,Check Mapping,False,,
HP:0007513,Velvety skin,Generalized hypopigmentation,Name Mismatch,True,Velvety skin,1,sim3,False,Check Mapping,False,,
HP:0007514,Velvety skin,Edema of the dorsum of hands,Name Mismatch,True,Velvety skin,1,sim3,False,Check Mapping,False,,
HP:0007554,Velvety skin,Confetti hypopigmentation pattern of lower leg skin,Name Mismatch,True,Velvety skin,1,sim3,False,Check Mapping,False,,
HP:0007558,Velvety skin,,Invalid ID,False,Velvety skin,1,sim3,False,Invalid ID,False,,
HP:0007558,Velvety skin texture,,Invalid ID,False,Velvety skin texture,1,sim3,False,Invalid ID,False,,
HP:0007581,Upslanted palpebral fissure,"Mediosternal, longitudinal streak of hypopigmentation",Name Mismatch,True,Upslanted palpebral fissure,1,sim3,False,Check Mapping,False,,
HP:0007586,Up-slanted palpebral fissure,Telangiectases producing 'marbled' skin,Name Mismatch,True,Up-slanted palpebral fissure,1,sim3,False,Check Mapping,False,,
HP:0001242,Single transverse palmar crease,,Invalid ID,False,Single transverse palmar crease,1,sim3,False,Invalid ID,False,,
HP:0001173,Clinodactyly,,Invalid ID,False,Clinodactyly,1,sim3,False,Invalid ID,False,,
HP:0001236,Single transverse palmar crease,,Invalid ID,False,Single transverse palmar crease,1,sim3,False,Invalid ID,False,,
HP:0000372,Small ear,Abnormal auditory canal morphology,Name Mismatch,True,Small ear,1,sim3,False,Check Mapping,False,,
HP:0000348,Microtia,High forehead,Name Mismatch,True,Microtia,1,sim3,False,Check Mapping,False,,
HP:0000348,Small ear,High forehead,Name Mismatch,True,Small ear,1,sim3,False,Check Mapping,False,,
HP:0000349,Microtia,Widow's peak,Name Mismatch,True,Microtia,1,sim3,False,Check Mapping,False,,
HP:0000349,as the main term),Widow's peak,Name Mismatch,True,as the main term),1,sim3,False,Check Mapping,False,,
HP:0000353,Microtia,,Invalid ID,False,Microtia,1,sim3,False,Invalid ID,False,,
HP:0000355,Protruding tongue,,Invalid ID,False,Protruding tongue,1,sim3,False,Invalid ID,False,,
HP:0000362,Increased nuchal translucency,Otosclerosis,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0000363,Increased nuchal translucency,Abnormal earlobe morphology,Name Mismatch,True,Increased nuchal translucency,1,sim3,False,Check Mapping,False,,
HP:0000365,Microear,Hearing impairment,Name Mismatch,True,Microear,1,sim3,False,Check Mapping,False,,
HP:0000366,Low-set ears ? Small ears - let's decide.,Abnormality of the nose,Name Mismatch,True,Low-set ears ? Small ears - let's decide.,1,sim3,False,Check Mapping,False,,
HP:0000366,"Low-set, posteriorly rotated ears",Abnormality of the nose,Name Mismatch,True,"Low-set, posteriorly rotated ears",1,sim3,False,Check Mapping,False,,
HP:0000366,Short ear,Abnormality of the nose,Name Mismatch,True,Short ear,1,sim3,False,Check Mapping,False,,
HP:0000368,Protruding tongue,"obsolete Low-set, posteriorly rotated ears",Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0000369,"Low-set, posteriorly rotated ear",Low-set ears,Name Mismatch,True,"Low-set, posteriorly rotated ear",1,sim3,False,Check Mapping,False,,
HP:0000369,Short neck,Low-set ears,Name Mismatch,True,Short neck,1,sim3,False,Check Mapping,False,,
HP:0000369,Small ear,Low-set ears,Name Mismatch,True,Small ear,1,sim3,False,Check Mapping,False,,
HP:0000370,Microtia,Abnormality of the middle ear,Name Mismatch,True,Microtia,1,sim3,False,Check Mapping,False,,
HP:0000347,Flat nasal bridge,Micrognathia,Name Mismatch,True,Flat nasal bridge,1,sim3,False,Check Mapping,False,,
HP:0000327,Microtia,Hypoplasia of the maxilla,Name Mismatch,True,Microtia,1,sim3,False,Check Mapping,False,,
HP:0000320,Protruding tongue,Bird-like facies,Name Mismatch,True,Protruding tongue,1,sim3,False,Check Mapping,False,,
HP:0000291,Short ear,Abnormality of facial adipose tissue,Name Mismatch,True,Short ear,1,sim3,False,Check Mapping,False,,
HP:0000286,"Epicanthus (Direct, from ""epicanthal folds"")",Epicanthus,Exact Match,True,Epicanthus,1,sim3,True,None,True,,
HP:0000286,"Epicanthus (Directly stated as ""epicanthal folds"")",Epicanthus,Exact Match,True,Epicanthus,1,sim3,True,None,True,,
HP:0000286,"Epicanthus - Yes, ""epicanthal folds"" from exam.",Epicanthus,Name Mismatch,True,"Epicanthus - Yes, ""epicanthal folds"" from exam.",1,sim3,False,Check Mapping,False,,
HP:0000288,Epicanthal fold,Abnormality of the philtrum,Name Mismatch,True,Epicanthal fold,1,sim3,False,Check Mapping,False,,
HP:0000288,Epicanthal folds,Abnormality of the philtrum,Name Mismatch,True,Epicanthal folds,1,sim3,False,Check Mapping,False,,
HP:0000289,Epicanthus,Broad philtrum,Name Mismatch,True,Epicanthus,1,sim3,False,Check Mapping,False,,
