Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type
HP:0004719,Hypoplasia of the clitoris,Hyperechogenic kidneys,Name Mismatch,True,Hypoplasia of the clitoris,1,sim4,False,Check Mapping,False,,
HP:0004707,Left ventricular outflow tract obstruction,,Invalid ID,False,Left ventricular outflow tract obstruction,1,sim4,False,Invalid ID,False,,
HP:0004935,Hypoplastic aortic arch,Pulmonary artery atresia,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0004707,Hypoplasia of the aortic arch,,Invalid ID,False,Hypoplasia of the aortic arch,1,sim4,False,Invalid ID,False,,
HP:0004705,Hypoplasia of the aortic arch,,Invalid ID,False,Hypoplasia of the aortic arch,1,sim4,False,Invalid ID,False,,
HP:0004705,Ambiguous genitalia,,Invalid ID,False,Ambiguous genitalia,1,sim4,False,Invalid ID,False,,
HP:0004693,Hypoplastic aortic arch,,Invalid ID,False,Hypoplastic aortic arch,1,sim4,False,Invalid ID,False,,
HP:0004627,Simplified helices,,Invalid ID,False,Simplified helices,1,sim4,False,Invalid ID,False,,
HP:0004563,Left ventricular outflow tract obstruction,Increased spinal bone density,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0004562,Left ventricular outflow tract obstruction,Beaking of vertebral bodies T12-L3,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0004930,Hypoplastic aortic arch,Abnormality of the pulmonary vasculature,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0004939,Hypoplasia of the aortic arch,,Invalid ID,False,Hypoplasia of the aortic arch,1,sim4,False,Invalid ID,False,,
HP:0004320,"Hypoplastic left heart syndrome (inferred from complex congenital heart disease including hypoplastic aortic arch, moderate perimembranous VSD, narrowed LVOT with hypoplastic mitral and aortic valves)",Vaginal fistula,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0005133,Hypoplastic aortic arch,Right ventricular dilatation,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0005156,Hypoplasia of the aortic arch,Hypoplastic left atrium,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0005150,Hypoplasia of the mitral valve,Abnormal atrioventricular conduction,Name Mismatch,True,Hypoplasia of the mitral valve,1,sim4,False,Check Mapping,False,,
HP:0005145,Biventricular hypertrophy,Coronary artery stenosis,Name Mismatch,True,Biventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0005141,Hypoplastic aortic arch,obsolete Episodes of ventricular tachycardia,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0005140,Hypoplastic aortic arch,,Invalid ID,False,Hypoplastic aortic arch,1,sim4,False,Invalid ID,False,,
HP:0005139,Hypoplastic mitral valve,,Invalid ID,False,Hypoplastic mitral valve,1,sim4,False,Invalid ID,False,,
HP:0005135,Hypoplastic aortic arch,Abnormal T-wave,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0005112,Hypoplastic aortic arch,Abdominal aortic aneurysm,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0004940,Aortic arch hypoplasia,Generalized arterial calcification,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0005112,Aortic arch hypoplasia,Abdominal aortic aneurysm,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0005111,Perimembranous ventricular septal defect,obsolete Dilatation of the ascending aorta,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0005111,Hypoplastic aortic arch,obsolete Dilatation of the ascending aorta,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0005111,Hypoplasia of the aortic arch,obsolete Dilatation of the ascending aorta,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0005111,Abnormal aortic arch morphology,obsolete Dilatation of the ascending aorta,Name Mismatch,True,Abnormal aortic arch morphology,1,sim4,False,Check Mapping,False,,
HP:0005110,Hypoplasia of the aortic arch,Atrial fibrillation,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0004961,Hypoplasia of the aortic arch,Pulmonary artery sling,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0004510,Micrognathia,Pancreatic islet-cell hyperplasia,Name Mismatch,True,Micrognathia,1,sim4,False,Check Mapping,False,,
HP:0004435,Borderline clitoromegaly,,Invalid ID,False,Borderline clitoromegaly,1,sim4,False,Invalid ID,False,,
HP:0004397,"Hypoplasia of the corpus callosum (inferred from complex congenital heart disease and microcephaly, though not explicitly stated, this is a common finding in similar cases)",Ectopic anus,Name Mismatch,True,Hypoplasia of the corpus callosum,1,sim4,False,Check Mapping,False,,
HP:0004328,Simplified helices,Abnormal anterior eye segment morphology,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0004373,Ambiguous genitalia,Focal dystonia,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0004365,Hypoplastic left heart syndrome or [HP:0001647] Interrupted aortic arch for the detailed cardiac defect,Abnormal circulating tryptophan concentration,Name Mismatch,True,Hypoplastic left heart syndrome or [HP:0001647] Interrupted aortic arch for the detailed cardiac defect,1,sim4,False,Check Mapping,False,,
HP:0004361,Microcephaly,Abnormal circulating leptin concentration,Name Mismatch,True,Microcephaly,1,sim4,False,Check Mapping,False,,
HP:0004346,"Mild dysgenesis of the corpus callosum (though not explicitly stated, it is supported by head ultrasound being normal for no intraventricular hemorrhage and normal midline structures, which implies the absence of major brain malformations while suggesting some subtle abnormality given microcephaly and developmental concerns)",,Invalid ID,False,Mild dysgenesis of the corpus callosum,1,sim4,False,Invalid ID,False,,
HP:0004339,Prominent clitoris,Abnormal circulating sulfur amino acid concentration,Name Mismatch,True,Prominent clitoris,1,sim4,False,Check Mapping,False,,
HP:0004338,Mild micrognathia,Abnormal circulating aromatic amino acid concentration,Name Mismatch,True,Mild micrognathia,1,sim4,False,Check Mapping,False,,
HP:0004336,Clitoromegaly,Myelin outfoldings,Name Mismatch,True,Clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0004325,Small for gestational age,Decreased body weight,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0004397,Ambiguous genitalia,Ectopic anus,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0004325,Low body weight,Decreased body weight,Synonym,True,Low body weight,1,sim4,True,None,True,,
HP:0004325,Failure to thrive,Decreased body weight,Name Mismatch,True,Failure to thrive,1,sim4,False,Check Mapping,False,,
HP:0004325,Clitoromegaly in females,Decreased body weight,Name Mismatch,True,Clitoromegaly in females,1,sim4,False,Check Mapping,False,,
HP:0004322,Short stature at birth,Short stature,Name Mismatch,True,Short stature at birth,1,sim4,False,Check Mapping,False,,
HP:0004322,Short length,Short stature,Name Mismatch,True,Short length,1,sim4,False,Check Mapping,False,,
HP:0004322,Clitoromegaly,Short stature,Name Mismatch,True,Clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0004322,Borderline clitoromegaly,Short stature,Name Mismatch,True,Borderline clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0004376,Hypoplastic left heart,Neuroblastic tumor,Name Mismatch,True,Hypoplastic left heart,1,sim4,False,Check Mapping,False,,
HP:0004380,Hypoplasia of the aortic valve,Aortic valve calcification,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0004381,Hypoplasia of the aortic arch,Supravalvular aortic stenosis,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0004381,Left ventricular outflow tract obstruction,Supravalvular aortic stenosis,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0004396,Hypoplastic clitoris (explicitly stated),Poor appetite,Name Mismatch,True,Hypoplastic clitoris,1,sim4,False,Check Mapping,False,,
HP:0004394,Small anterior fontanelle,Multiple gastric polyps,Name Mismatch,True,Small anterior fontanelle,1,sim4,False,Check Mapping,False,,
HP:0004392,Widely spaced nipples,Prune belly,Name Mismatch,True,Widely spaced nipples,1,sim4,False,Check Mapping,False,,
HP:0004392,Sloping forehead,Prune belly,Name Mismatch,True,Sloping forehead,1,sim4,False,Check Mapping,False,,
HP:0004392,Simplified external ears (slightly simplified helices),Prune belly,Name Mismatch,True,Simplified external ears,1,sim4,False,Check Mapping,False,,
HP:0004392,Hypoplastic left heart syndrome,Prune belly,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0004392,Hypoplastic clitoris,Prune belly,Name Mismatch,True,Hypoplastic clitoris,1,sim4,False,Check Mapping,False,,
HP:0004392,Elevated lactate level,Prune belly,Name Mismatch,True,Elevated lactate level,1,sim4,False,Check Mapping,False,,
HP:0004391,Widely spaced nipples (borderline),,Invalid ID,False,Widely spaced nipples,1,sim4,False,Invalid ID,False,,
HP:0004389,Systolic murmur,Intestinal pseudo-obstruction,Name Mismatch,True,Systolic murmur,1,sim4,False,Check Mapping,False,,
HP:0004389,Left ventricular outflow tract obstruction,Intestinal pseudo-obstruction,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0004389,Hypoplasia of the aortic valve,Intestinal pseudo-obstruction,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0004386,Posterior labial fusion,Gastrointestinal inflammation,Name Mismatch,True,Posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0004383,Hypoplastic mitral valve,Hypoplastic left heart,Name Mismatch,True,Hypoplastic mitral valve,1,sim4,False,Check Mapping,False,,
HP:0004381,Narrowed left ventricular outflow tract,Supravalvular aortic stenosis,Name Mismatch,True,Narrowed left ventricular outflow tract,1,sim4,False,Check Mapping,False,,
HP:0004560,Left ventricular outflow tract obstruction,,Invalid ID,False,Left ventricular outflow tract obstruction,1,sim4,False,Invalid ID,False,,
HP:0009899,Abnormality of the helix,Prominent crus of helix,Name Mismatch,True,Abnormality of the helix,1,sim4,False,Check Mapping,False,,
HP:0008863,Hypoplastic aortic valve,,Invalid ID,False,Hypoplastic aortic valve,1,sim4,False,Invalid ID,False,,
HP:0011710,Left ventricular outflow tract obstruction,Bundle branch block,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011867,Micrognathia,Abnormal iliac wing morphology,Name Mismatch,True,Micrognathia,1,sim4,False,Check Mapping,False,,
HP:0011786,Hypoplastic mitral valve,Thyrotoxicosis with toxic single thyroid nodule,Name Mismatch,True,Hypoplastic mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011786,Hypertrophic cardiomyopathy (inferred from mild biventricular hypertrophy),Thyrotoxicosis with toxic single thyroid nodule,Name Mismatch,True,Hypertrophic cardiomyopathy,1,sim4,False,Check Mapping,False,,
HP:0011782,Hypoplastic aortic valve,Thyroid crisis,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011749,Perimembranous ventricular septal defect,Adrenocorticotropic hormone excess,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011717,Low birth weight,Atrioventricular reentrant tachycardia,Name Mismatch,True,Low birth weight,1,sim4,False,Check Mapping,False,,
HP:0011715,Hypoplasia of the aortic valve,Trifascicular block,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011715,Biventricular hypertrophy,Trifascicular block,Name Mismatch,True,Biventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0011705,Left ventricular outflow tract obstruction,First degree atrioventricular block,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0008868,Borderline widely spaced nipples,,Invalid ID,False,Borderline widely spaced nipples,1,sim4,False,Invalid ID,False,,
HP:0011704,Left ventricular outflow tract obstruction,Sick sinus syndrome,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011703,Left ventricular outflow tract obstruction,Sinus tachycardia,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011697,Perimembranous ventricular septal defect (VSD),Supraventricular tachycardia with a manifest accessory pathway on the right free wall,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011688,Hypoplasia of the aortic arch,Supraventricular tachycardia with an accessory connection mediated pathway,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011687,Hypoplasia of the aortic valve,AV nodal tachycardia,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011687,Congenital heart disease,AV nodal tachycardia,Name Mismatch,True,Congenital heart disease,1,sim4,False,Check Mapping,False,,
HP:0011687,Ambiguous genitalia,AV nodal tachycardia,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0011686,Hypoplasia of the mitral valve,Abnormal coronary artery course,Name Mismatch,True,Hypoplasia of the mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011892,Mild micrognathia,Decreased circulating vitamin K concentration,Name Mismatch,True,Mild micrognathia,1,sim4,False,Check Mapping,False,,
HP:0011910,Small placenta,Shortening of all phalanges of fingers,Name Mismatch,True,Small placenta,1,sim4,False,Check Mapping,False,,
HP:0011924,Labioscrotal fusion,Decreased activity of mitochondrial complex III,Name Mismatch,True,Labioscrotal fusion,1,sim4,False,Check Mapping,False,,
HP:0011934,Small for gestational age,Dilatation of mesenteric artery,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0012404,Hypoplasia of the aortic arch,Abnormal urine citrate concentration,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0012387,Mild metabolic acidosis,Bronchitis,Name Mismatch,True,Mild metabolic acidosis,1,sim4,False,Check Mapping,False,,
HP:0012366,Growth retardation (inferred from symmetric SGA and microcephaly),Basilar invagination,Name Mismatch,True,Growth retardation,1,sim4,False,Check Mapping,False,,
HP:0012303,Hypoplastic aortic arch,Abnormal aortic arch morphology,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0012303,Hypoplasia of the aortic arch,Abnormal aortic arch morphology,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0012282,Labia majora hypoplasia,Morbilliform rash,Name Mismatch,True,Labia majora hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0012274,Aortic arch hypoplasia,Autosomal dominant inheritance with paternal imprinting,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0012249,Labial fusion,Abnormal ST segment,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0012249,Hypoplasia of the labia majora,Abnormal ST segment,Name Mismatch,True,Hypoplasia of the labia majora,1,sim4,False,Check Mapping,False,,
HP:0012248,Labial fusion,Prolonged PR interval,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0012247,Labia majora hypoplasia,Specific anosmia,Name Mismatch,True,Labia majora hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0012213,Left shift,Decreased glomerular filtration rate,Name Mismatch,True,Left shift,1,sim4,False,Check Mapping,False,,
HP:0012183,Aortic arch hypoplasia,Hyperplastic colonic polyposis,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0012046,Micrognathia,Areflexia of upper limbs,Name Mismatch,True,Micrognathia,1,sim4,False,Check Mapping,False,,
HP:0011980,Low birth weight,Cholesterol gallstones,Name Mismatch,True,Low birth weight,1,sim4,False,Check Mapping,False,,
HP:0011969,Small for gestational age (SGA),Elevated circulating luteinizing hormone level,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0011963,Interrupted aortic arch,Pretesticular azoospermia,Name Mismatch,True,Interrupted aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011686,Hypoplasia of the aortic arch,Abnormal coronary artery course,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011685,Hypoplastic aortic arch,Infra-aortic superior vena cava,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011684,Perimembranous ventricular septal defect,Non-restrictive ventricular septal defect,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011664,Hypoplasia of the aortic valve,Left ventricular noncompaction cardiomyopathy,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011661,Left ventricular outflow tract obstruction,Anomalous origin of left pulmonary artery from ascending aorta,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011660,Left ventricular outflow tract obstruction,Anomalous origin of one pulmonary artery from ascending aorta,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011660,Biventricular hypertrophy,Anomalous origin of one pulmonary artery from ascending aorta,Name Mismatch,True,Biventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0011653,Perimembranous ventricular septal defect,Double outlet right ventricle with non-committed ventricular septal defect and pulmonary stenosis,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011642,Left ventricular outflow tract obstruction,Abnormal coronary sinus morphology,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011641,Left ventricular outflow tract obstruction,Coronary artery fistula,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011640,Hypoplasia of the mitral valve,Single coronary artery origin,Name Mismatch,True,Hypoplasia of the mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011635,Cardiomegaly,Partial diaphragmatic absence of pericardium,Name Mismatch,True,Cardiomegaly,1,sim4,False,Check Mapping,False,,
HP:0011634,Hypoplastic aortic arch,Partial left sided absence of pericardium,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011634,Hypertrophic cardiomyopathy,Partial left sided absence of pericardium,Name Mismatch,True,Hypertrophic cardiomyopathy,1,sim4,False,Check Mapping,False,,
HP:0011632,Elevated lactate level,Partial right sided absence of pericardium,Name Mismatch,True,Elevated lactate level,1,sim4,False,Check Mapping,False,,
HP:0011630,Hypoplasia of the aortic arch,Complete diaphragmatic absence of pericardium,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011630,Aortic valve hypoplasia,Complete diaphragmatic absence of pericardium,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0011628,Perimembranous ventricular septal defect,Congenital defect of the pericardium,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011624,Borderline clitoromegaly,Apical muscular ventricular septal defect,Name Mismatch,True,Borderline clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0011614,Interrupted aortic arch,Interrupted aortic arch type C,Name Mismatch,True,Interrupted aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011605,Left ventricular outflow tract obstruction,obsolete Congenitally corrected transposition of the great arteries with ventricular septal defect,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011663,Left ventricular outflow tract obstruction,Right ventricular cardiomyopathy,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011666,Left ventricular outflow tract obstruction,Absent right superior vena cava,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011683,Perimembranous ventricular septal defect,Restrictive ventricular septal defect,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011667,Biventricular hypertrophy,Bilateral superior vena cava with bridging vein,Name Mismatch,True,Biventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0011681,Perimembranous ventricular septal defect,Subarterial ventricular septal defect,Name Mismatch,True,Perimembranous ventricular septal defect,1,sim4,False,Check Mapping,False,,
HP:0011679,Hypoplastic mitral valve,Tetralogy of Fallot with pulmonary stenosis,Name Mismatch,True,Hypoplastic mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011678,Hypoplasia of the aortic valve,Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011678,Complex congenital heart defect,Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries,Name Mismatch,True,Complex congenital heart defect,1,sim4,False,Check Mapping,False,,
HP:0011677,Mild metabolic acidosis (temporarily present),Tetralogy of Fallot with atrioventricular canal defect,Name Mismatch,True,Mild metabolic acidosis,1,sim4,False,Check Mapping,False,,
HP:0011676,Hypoplasia of the aortic arch,Tetralogy of Fallot with absent subarterial conus,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011676,Hypoplasia of the aorta,Tetralogy of Fallot with absent subarterial conus,Name Mismatch,True,Hypoplasia of the aorta,1,sim4,False,Check Mapping,False,,
HP:0011675,Left ventricular outflow tract obstruction,Arrhythmia,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011675,Hypoplasia of the aortic valve,Arrhythmia,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011675,Hypoplasia of the aortic arch,Arrhythmia,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011672,Hypoplasia of the aortic arch,Cardiac myxoma,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011671,Hypoplasia of the mitral valve,Interrupted inferior vena cava with azygous continuation,Name Mismatch,True,Hypoplasia of the mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011669,Right ventricular hypertrophy,Left superior vena cava draining directly to the left atrium,Name Mismatch,True,Right ventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0011669,Hypoplasia of the aortic valve,Left superior vena cava draining directly to the left atrium,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011668,Biventricular hypertrophy,Bilateral superior vena cava with no bridging vein,Name Mismatch,True,Biventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0011667,Left ventricular outflow tract obstruction,Bilateral superior vena cava with bridging vein,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011667,Hypoplastic left heart syndrome,Bilateral superior vena cava with bridging vein,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0012443,Severe microcephaly,Abnormal brain morphology,Name Mismatch,True,Severe microcephaly,1,sim4,False,Check Mapping,False,,
HP:0012493,Labial adhesion,Middle cerebral artery stenosis,Name Mismatch,True,Labial adhesion,1,sim4,False,Check Mapping,False,,
HP:0012507,Cardiac malformation,Weakness of orbicularis oculi muscle,Name Mismatch,True,Cardiac malformation,1,sim4,False,Check Mapping,False,,
HP:0100758,Labial adhesion,Gangrene,Name Mismatch,True,Labial adhesion,1,sim4,False,Check Mapping,False,,
HP:0100633,Labial fusion,Esophagitis,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100608,Labial fusion,Metrorrhagia,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100603,Hypoplastic labia majora,Toxemia of pregnancy,Name Mismatch,True,Hypoplastic labia majora,1,sim4,False,Check Mapping,False,,
HP:0100603,Hypoplasia of the labia majora,Toxemia of pregnancy,Name Mismatch,True,Hypoplasia of the labia majora,1,sim4,False,Check Mapping,False,,
HP:0100589,Labial fusion,Urogenital fistula,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100585,Labial fusion,Telangiectasia of the skin,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100583,Mild dysmorphic facial features,Corneal perforation,Name Mismatch,True,Mild dysmorphic facial features,1,sim4,False,Check Mapping,False,,
HP:0100583,Borderline clitoromegaly,Corneal perforation,Name Mismatch,True,Borderline clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0100539,Complex congenital heart defect,Periorbital edema,Name Mismatch,True,Complex congenital heart defect,1,sim4,False,Check Mapping,False,,
HP:0100531,Mild dysmorphic features,Wind-swept deformity of the knees,Name Mismatch,True,Mild dysmorphic features,1,sim4,False,Check Mapping,False,,
HP:0060417,Hypoplasia of the labia majora,,Invalid ID,False,Hypoplasia of the labia majora,1,sim4,False,Invalid ID,False,,
HP:0040193,Low birth weight,obsolete Pinealoblastoma,Name Mismatch,True,Low birth weight,1,sim4,False,Check Mapping,False,,
HP:0033694,Neonatal respiratory distress,Tactile hallucination,Name Mismatch,True,Neonatal respiratory distress,1,sim4,False,Check Mapping,False,,
HP:0033588,Labial adhesion,Labial adhesion,Exact Match,True,Labial adhesion,1,sim4,True,None,True,,
HP:0032987,Low Apgar score at 1 minute,Elevated bronchoalveolar lavage fluid eosinophil proportion,Name Mismatch,True,Low Apgar score at 1 minute,1,sim4,False,Check Mapping,False,,
HP:0032971,Low 1-minute Apgar score,Computed tomographic halo sign,Name Mismatch,True,Low 1-minute Apgar score,1,sim4,False,Check Mapping,False,,
HP:0032545,Low Apgar score at 1 minute,Abdominal rigidity,Name Mismatch,True,Low Apgar score at 1 minute,1,sim4,False,Check Mapping,False,,
HP:0100639,Labial fusion,Erectile dysfunction,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100767,Small placenta,Abnormal placenta morphology,Name Mismatch,True,Small placenta,1,sim4,False,Check Mapping,False,,
HP:0032331,Low Apgar score,Increased urinary 11-deoxytetrahydrocorticosterone level,Name Mismatch,True,Low Apgar score,1,sim4,False,Check Mapping,False,,
HP:0100774,Labial fusion,Hyperostosis,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0200063,Labial fusion,Colorectal polyposis,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100956,Ambiguous genitalia,,Invalid ID,False,Ambiguous genitalia,1,sim4,False,Invalid ID,False,,
HP:0100889,Labial fusion,Abnormal ductus choledochus morphology,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100858,Aortic valve hypoplasia,Dilatation of celiac artery,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0100839,Labial fusion,Hepatic agenesis,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100837,Labial fusion,Atrophodermia vermiculata,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100832,Labial fusion,Vitreous floaters,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0100815,Posterior labial fusion,,Invalid ID,False,Posterior labial fusion,1,sim4,False,Invalid ID,False,,
